Partner_id,type,Partner_name,Rating_score
92915,Relative,Anna,3.58
97061,Alone,Julia,3.72
117879,Alone,Michael,3.6
97102,Relative,Corporate Housing,4.29
107670,Relative,David,3.66
34379,Relative,Mario,3.56
73146,Alone,Chris And Zaneta,3.52
45506,Alone,Hector,3.9
27178,Alone,Leanna,3.64
126223,Alone,Tana,4.07
22595,Relative,Corporate Housing,4.05
92572,Alone,Snezhana,3.93
77709,,Mark,3.93
39947,Alone,Christopher,3.9
57948,Alone,Shane & Nicole,3.59
70251,Alone,Yaniv,4.05
113155,Relative,Corporate Housing,3.74
87018,Alone,Keith,4.28
32585,Alone,Sandra,4.05
21005,Alone,Oxana,4.18
50003,Alone,Andrey,3.56
33619,Alone,Brendan,4.32
10287,Relative,Trevor,3.76
37037,Partner,Martina,4.02
97718,Alone,Rene,4.15
29492,Alone,Abdoulaye,3.99
91267,Alone,UÄŸur,4.38
72888,Alone,Deanna,3.99
29955,Alone,Y&O,4.03
119213,Alone,Mike,3.74
60036,Alone,Mary,3.81
71793,Alone,Tolley,3.99
125640,Alone,Abby,4.15
22837,Partner,Makram,3.71
24429,Alone,Eduardo,3.91
50863,Alone,K,3.7
36699,Alone,Inna,4.09
79769,Alone,Jeff,3.9
33346,Alone,Jessica,3.95
44341,Alone,Ariela,3.86
52517,Others,Ken,4.11
70912,Alone,Ken,3.57
107553,Alone,Evan,3.7
33495,Alone,Evan,3.77
116791,Alone,Jeniffer,4.32
106513,Alone,Alexandra,4.04
91037,Alone,Juan,3.63
110771,Alone,Peter,3.89
80908,Alone,Yvelisse,3.89
28590,Alone,Mark,3.98
687,Relative,Michael,3.98
55111,Partner,Doreen,3.52
61215,Alone,Shannon,3.71
85966,Relative,Peter,3.6
120447,Alone,Kelly,3.79
81344,Alone,Arthur,3.95
45870,Alone,Maham,3.62
128952,Alone,Jeremy & Laura,3.69
63338,Alone,Eddie,3.29
64923,Alone,Helen,4.14
66535,Alone,Elizabeth,3.94
107681,Partner,Destiny,3.84
91941,Alone,Michelle,3.7
18822,Alone,Ken,4.08
45677,Relative,Chris,4.12
51805,Alone,Jeremy & Laura,4.1
57720,Alone,Mike,4.13
104545,Alone,Ken,3.82
117026,Alone,Sarah,3.99
113310,Alone,Michael And Fernanda,4.21
53577,Relative,Deqing,4.21
42902,Alone,Layla,3.96
61807,Alone,Vishnu,4.09
42657,Alone,Andrea,3.53
22829,Alone,Michael,4
29353,Alone,Querlim,4.26
99609,Alone,Meredith,3.6
29277,Alone,Josh Victor,4.31
101421,Alone,Aj,3.96
22063,Alone,Yiping,3.96
126439,Alone,Jack,4.21
86080,Alone,Kevin,4.34
15944,Alone,Thomas,4.08
99107,,Fotini,4.09
68182,Alone,Andrew,4.36
128462,Alone,Yohan,4.05
128171,Alone,Elena,4.24
41458,Alone,Julia Marie,4.31
25903,Alone,Maddy,4.08
73264,Relative,Kelly,4.23
56328,Alone,Zack,3.46
3310,Alone,Brit,4.15
115905,Alone,Darren,4.02
86416,Relative,Jessica,4.08
90970,Alone,Quentin,4.27
41733,Alone,Jay,4.24
65272,Alone,Charis,4.14
115955,Alone,Regina,3.77
1963,Alone,Ari,3.86
68800,Alone,Lucy,3.52
122810,Alone,Digna,3.73
31,Relative,Nick,3.55
127431,Alone,Julia And Juan,3.86
48436,Relative,Vincent,4.01
66981,,Jace,3.87
36566,Relative,Zachary,3.91
103661,Alone,Oge,3.81
83371,Alone,Lee,4.07
10887,Alone,Fred,3.58
129478,Alone,Silvan,3.91
4326,Alone,Bryan,3.75
42600,Alone,Alan,3.74
85754,Alone,Mark And Josephine,4.02
53392,Alone,Matt,3.8
54813,Alone,Shirley,4.07
44365,Alone,Lucia,3.52
86460,Kids,Harvin,3.9
57035,Alone,Trevor,3.58
53178,Relative,Joseph,3.78
124534,Alone,Philipe,3.81
87426,Alone,Ian,3.85
49241,Alone,George,3.66
66313,Alone,Hoan,3.84
30768,Alone,Mike,3.88
16921,Alone,Liz,3.7
51114,Alone,Jane Anne,3.69
56612,Relative,Danielle,4.34
55866,Alone,Max,3.9
103947,Alone,Joellen,4.43
77719,Kids,Kara,3.8
91854,Relative,Joellen,3.82
117421,Alone,Mohamed,3.68
44724,Alone,Arnie,3.98
101551,Alone,Chris And Zaneta,4.02
27421,Alone,Caroline,4.27
26836,Alone,Mira,3.99
18250,Alone,Jamie,4.13
100799,Alone,Laura,4.01
93393,Kids,Asher,3.98
15997,Alone,Daniel,3.89
128242,Alone,Jon,3.86
113284,Alone,Sarah,4.07
20877,Alone,Jasmine,3.92
124620,Alone,Jon,3.94
3136,Relative,Besinfe,3.81
112643,Relative,Ehsan,4.29
81153,Alone,Ana Paula,3.84
98560,Alone,Ingrid,4.06
100671,Alone,Katie,4.11
7403,Alone,Mike,4.15
125018,Partner,Nicole,3.74
68465,Alone,Grace,4.24
37921,Alone,Alex,3.91
4390,Kids,En & Lora,3.61
80112,Alone,Jeniffer,4.13
18693,Alone,Nick,4.41
81037,Alone,Courtney,3.75
12090,Alone,Don,3.87
124158,Alone,Sidiq,3.74
127274,Alone,Jessica,4.38
96933,Relative,Kate,4.34
83434,Alone,Sonia,3.89
16117,Alone,Ege,4.12
82567,Partner,Erika,4.24
58061,Alone,Amy,4.02
52542,Alone,Kseniya,3.65
39812,Alone,Greg,3.7
66446,Alone,H,3.78
65046,Alone,Kamil,3.66
21430,Relative,Maria,3.8
41166,Relative,Jules,3.57
16902,Alone,Kamil,4.29
113765,Alone,Kamil,3.24
105334,Relative,A.B.,3.66
123920,Alone,Paige,4.2
26003,Alone,Jeff,3.75
11064,Relative,Aleksey,3.89
75474,Alone,Tiago And Renata,3.92
84312,Relative,Shaul,3.87
90771,Alone,Brian,4.06
62476,Alone,Sophia,3.59
83028,Relative,Ken,3.65
4095,Alone,Robbie,4.12
31984,Alone,Mariella,4.15
108803,Alone,Chris And Zaneta,4.22
78262,Alone,Chris,3.78
104911,Alone,Sabina,4.27
27778,Alone,AFI Apartments,4.34
126577,Alone,Nahid,4.11
46109,Alone,Justine,3.88
53611,Alone,Erica,4.29
79249,Relative,Francesco,4
112944,Alone,Francesco,3.86
105015,Alone,Andrea,4.06
98230,Alone,Andrea,4.17
18422,Alone,Liz,4.05
35449,Alone,Boyd,4.16
102855,Alone,Shutong,4.29
56403,Partner,Lena,3.6
78359,Alone,Marian,3.64
61815,Alone,Wing Yan,3.84
30809,Kids,Lucy,3.81
104371,Alone,Marian,4.55
61486,Alone,Katie,4.2
107835,Others,Willow,3.74
28149,Relative,Stephanie,3.68
20127,Alone,Addie,4.06
46550,Alone,Jaime,4.14
126112,Relative,Aurora,3.98
83648,Relative,Julian,3.49
97835,Alone,Jackson,4.13
82432,Alone,Jerry,3.8
15933,Alone,Rick,4.11
77082,Relative,Tanya,3.61
51362,Alone,Pedro Pablo,3.98
53499,Alone,Michelle,4.11
59573,Alone,Michelle,4.28
101219,Alone,Beth,3.66
94196,Alone,Annalisa,4.38
23017,Relative,Yaakov (Jacob),3.73
58717,,Pierce,3.86
29509,Kids,Berta,3.82
79686,Alone,Zandelle,3.75
67093,Alone,Jorge,4.01
59102,Alone,Noah,3.63
69295,Alone,Mia,3.65
100917,Alone,Aj,3.68
43291,Relative,Ben,3.41
117527,Alone,Laura,3.84
40893,Others,Michael,4.07
16445,Relative,Ken,4.07
62603,Kids,Elizabeth,4.12
22815,Alone,Jacob,3.72
18511,Relative,Shutong,3.66
91285,Alone,Caroline,3.68
23988,Relative,Isabella,3.95
52433,Alone,Trista,4.15
117148,Alone,Elinor,4.08
115834,Alone,Reah,4.29
30482,Alone,Neha,3.59
129620,Partner,Christine,4.05
108227,Alone,Katherine E,4.31
37942,Alone,Joel,3.46
102556,Relative,Lorraine,4.04
31991,Alone,Cristian,4.38
33751,Alone,Shylie,4.05
8852,Alone,Andrew,4.17
26623,Alone,Nicole & Tyson,3.64
127593,Alone,Christine,4.16
75588,Relative,Chunxiao,3.74
6228,Alone,Eleanor,4.28
65951,Alone,Caitie,3.78
71579,Partner,Efrem,4.29
58530,Alone,Maria,4.24
84709,Alone,Gharet,3.89
95043,Alone,Chris,3.47
48611,Alone,Shean,3.9
36847,Relative,Pierre,3.41
110439,Alone,Joyell,4.02
11667,Alone,Nat,3.98
112697,Relative,Lorie,3.83
53570,Alone,Diane,3.67
89601,Alone,Torun,4.21
86956,Kids,Stephanie,3.98
111091,Alone,John,3.83
32025,Partner,Jeff,3.8
128473,Alone,Steve,3.53
121570,Alone,Kevin And Kitty,4.2
41196,Kids,Emily,4.23
106482,Alone,Tom,4.13
63541,Alone,Yvonne,3.55
37669,Alone,Johann,3.54
99122,Kids,Denise,3.9
26405,Alone,Carlos,3.39
26811,Alone,Robert,3.67
58948,Alone,Lauren,3.6
86327,Relative,Tanya,4.34
99845,Alone,Keith,3.48
20810,Alone,Sacha,3.48
112159,Alone,Tanya,3.95
109448,Relative,Tanya,3.7
242,Alone,Tanya,4.37
49240,Alone,Tanya,3.68
110851,Alone,Khatia,3.95
55724,Alone,Jessica,3.7
84153,Partner,Flo And Erin,3.91
22573,Alone,Marco,3.67
28253,Alone,Robert,4.02
65508,Alone,Jon,4.05
51961,Alone,Elena,3.87
26579,Alone,Michael,3.92
123704,Alone,Sheila,3.45
14793,Alone,Anna,4.38
122875,Alone,Francisca,4.16
89312,Alone,Pedro,3.68
79595,Relative,Jeremy & Laura,3.73
124170,Alone,Ralph,4.09
42680,Alone,Nika,3.64
110469,Alone,Amy,3.64
51015,Alone,Sarah,3.65
52494,Partner,Jonathan,4.21
105263,Alone,Bc,4.36
76521,Alone,Jasmina,4.29
31633,Alone,Adriana,4.15
58157,Relative,Naomi,4.31
96330,Alone,Guy,3.77
119283,Alone,Robin Laverne,4.26
64673,Alone,Feliz,4.57
100377,Alone,Mike,4.26
80884,Relative,Santron,4.09
53241,Alone,Jacob,3.94
19592,Alone,Alina,4.42
76456,Alone,Braydon,4.23
63988,Alone,David,3.71
115437,Alone,Kyle,4.11
21863,Alone,Angelina,4.21
50257,Relative,Cate,3.9
105664,Alone,Lara,4.22
126640,Alone,Marie Clare,4
62906,Partner,Ken,4.31
53898,Alone,Luis,3.79
44451,Alone,Mil,4.07
53386,Alone,Steven,4.06
127995,Relative,Nathalie,3.93
123076,Alone,Deshawn,4.1
6284,Alone,Mia,3.93
8754,Alone,Ken,3.94
74647,Alone,Ken,3.59
49075,Alone,Ken,3.85
15477,Alone,Michelle & Eddie,4.2
129848,Relative,Ken,3.61
72918,Relative,Ken,4.19
81679,Alone,Ken,3.95
94845,Alone,Ken,3.35
9298,Alone,Darian,4.09
116070,Alone,Vivek,3.51
112012,Alone,Yuan,3.47
109043,Alone,Jeniffer,4.13
28815,Alone,Francisca,3.52
8083,Alone,Emily,4.13
22646,Alone,Simona,3.72
24593,Alone,Jackie,3.61
22519,Alone,Emily,4.17
47304,Relative,Marta,4.08
23209,Others,Deniz,3.96
71021,Kids,Michael,3.95
19849,Relative,Katie,3.95
31731,Alone,Sadecia,4.28
34014,Alone,Trish,3.54
67127,Alone,Priyanka,4.15
104078,Alone,Eduardo,3.73
72281,Alone,Ken,3.83
20103,Alone,Nina,3.68
23552,Partner,Christina,4.03
12789,Alone,David,4.07
95729,Alone,Kara,4.09
67910,Partner,Rebecca,3.91
7382,Alone,Ken,3.64
112702,Relative,Ken,3.49
82139,Alone,Ken,3.62
98942,Alone,Carla,4.03
71071,Alone,Warren,3.74
64607,Alone,Isaac,3.86
33189,Alone,Liz,3.87
22633,Alone,Dallas,3.67
59859,Relative,Jt,3.9
123505,Alone,Alejandro,4.26
20312,Alone,Sacha,3.63
81087,Alone,Jeniffer,4
98454,Alone,Jason,3.82
10293,Alone,Jerrell,3.88
6772,Alone,Isabella,3.99
65182,Alone,Angela,4.13
66980,Alone,Carla,4.08
77375,Alone,Francisco,4.06
83887,Alone,Jay,4.03
125385,Alone,Jennifer,3.87
17466,Others,Vanessa,4.06
57344,Alone,Anna,3.94
93191,Alone,Whitney,4.33
128778,Alone,Abe,4.14
106517,Alone,Ruchi,3.97
90193,Alone,Claudine,4.22
50875,Partner,Peter,4.44
69318,Alone,Eve,3.73
80778,Alone,Megahn,4
53846,Alone,Mychelle,4.25
113967,Relative,Ruchi,3.89
68927,Alone,Ken,4.16
12723,Alone,Ken,4.29
48134,Relative,Ken,3.82
52438,Alone,Ken,4.1
79712,Alone,Augie,3.99
100139,Relative,James,4.19
30541,Relative,Briana,4
20912,Relative,Steve,3.99
35745,Alone,Lane,3.86
93984,Alone,Joseph,3.87
65749,Alone,Corporate Housing,4.42
127526,Partner,Gal,4.13
50774,Alone,Alberto,3.9
76540,Alone,Jeremy & Laura,4.08
32482,Alone,Robert,4.2
13234,Relative,Sam,3.96
116120,Others,Michelle & Eddie,4.25
108975,Alone,Lauren,4.4
21886,Alone,Bridgestreet Corporate,4.13
100741,Alone,Jean-Guy,3.53
96753,Alone,Lincoln,4.07
85924,Alone,Ken,4.28
72542,Alone,Tiffany,4.41
60568,,Cameron,4.1
49214,Alone,Spencer,4.14
74196,Alone,Jiandong,3.96
72829,Alone,Samantha,4.25
21420,Alone,Catalina,4.13
78734,Alone,Kartik,3.94
8300,Alone,Claire,4.25
120288,Alone,Gerald,4.02
95905,Alone,Pedro Pablo,3.79
107089,Alone,Sasha,4.14
43823,Alone,Jack,3.79
96704,Others,Yety,4.36
36722,Partner,Rebecca,4.1
74718,Alone,Emily,4.14
122832,Alone,Dina,3.69
4080,Alone,Michelle,3.93
74428,Alone,Junyi,3.92
101534,Alone,Vanessa,3.62
89041,Alone,Gool-Jitzu,4.37
103900,Alone,Ken,3.85
66273,Alone,Michion,4.57
59998,Alone,Neanna,4.26
59294,Alone,Nick,4.27
89588,,Tony,4.04
5478,Relative,Stephanie,4.31
43750,Relative,Makeeba,3.93
115359,Relative,Kristen,3.89
94860,Alone,Michael,4.09
53458,Alone,Pinar,4.16
128697,Alone,Camille,4.14
73613,Alone,Daniel,4.26
123032,Alone,Brandon,4.22
106591,Relative,Gabby,4.4
71529,Kids,Vivian,4.21
7031,Partner,Jeniffer,3.52
81096,Relative,Justin,3.91
76256,Alone,Alexander,3.85
94179,Alone,Real Estate To Go,4.21
110560,Alone,Jack,3.66
60560,Alone,Chris,4.25
100865,Alone,Iman,4.53
48735,Alone,Breath Beyond,4.04
11298,Alone,Kunal,4.53
36907,Alone,Gingie,3.97
59469,Alone,Reed,4
90155,Relative,Eli,4.23
84080,Alone,Anna,4.14
116159,Alone,Sara Cecilia,3.8
98055,Alone,Lorraine,4.23
78098,Alone,Lindsay,3.62
45337,Relative,Matthew,4.42
37494,Alone,Hans,4.27
55342,Alone,Sinida,3.79
2007,Alone,Heather,3.98
51590,Relative,Wayne,4.21
125795,Alone,Jessica,3.59
84578,Relative,Angela,4
11773,Relative,Chris,4.02
94097,Alone,Yazmiyn,3.85
1528,Alone,Natalia,4.04
10776,Alone,Danielle,3.95
76904,Alone,Zac,4.08
106080,Alone,Daniel,4.45
30114,Alone,Dena,4.33
93220,Alone,Spencer,4.61
123262,Alone,Jessica,4.13
46432,Alone,Peter,4.42
113219,Alone,Nicky,3.98
35761,Alone,Alexander,4.32
118485,Alone,Nicole,4.1
87081,Alone,Deborah,4.48
106459,Alone,Kyle,4.24
66551,Relative,Amy,4.31
89469,Alone,Jean,4.18
105065,Partner,George,4.26
55745,,Kevin And Kitty,3.82
66438,Alone,Charlotte And Mary,3.91
24116,Alone,Brian,3.99
121750,Alone,Neha,4.25
24609,Relative,Paul,4.1
65731,Alone,Agustina,3.82
20806,Alone,Leslie,4.02
98117,Alone,Ryan,4.08
54759,Relative,Sabina,3.38
48786,Alone,Sami,3.21
98042,Alone,Andrew,4.01
34203,Alone,Samantha,4.08
94378,Alone,Jennifer,4.54
63693,Alone,Elizabeth,3.95
93694,Alone,Kara,4.08
14960,Alone,Elena,4.04
34816,Alone,Corey,4.02
116016,Alone,Rupi,3.81
129193,Alone,Lauren,4.43
25149,Alone,Ken,3.88
97682,Alone,Claudia,3.77
117686,Partner,Ken,4.25
122686,Alone,Jose,4.1
80308,Relative,Ivette,3.92
17187,Alone,Baichuan,4.62
16411,Alone,Lucinda,3.87
125006,Kids,Jamie,3.99
36390,Alone,Christian,3.97
124656,Alone,Michael,4.29
88000,Alone,Tale,4.08
3182,Alone,Mayra,3.87
18177,Alone,Doug,3.88
40792,Alone,Alex,3.72
89470,Alone,Joseph,4.22
79103,Alone,Ja'Tovia,3.99
66427,Partner,Gal,4.19
43170,Relative,Shelly,4.13
46504,Alone,Ken,3.95
125483,Alone,Elliot,4.35
16869,Alone,Anthony,4.24
28635,Alone,Austen,3.71
70775,Alone,Marla,4.28
98602,Alone,Amanda,4.11
10831,Alone,Amit,4.31
102065,Alone,Aicha,3.93
109941,Alone,Janelle,3.83
97162,Alone,Rosa,4.1
94262,Relative,Jean,3.8
128591,Alone,Maggie,4.46
99682,Kids,Serra Victoria,3.96
65798,Alone,George,4.16
122318,Alone,Christina,3.76
129623,Alone,Erica,4.16
88094,Alone,Elicia,4.01
75887,Alone,Sasha,4.06
57266,Alone,Elicia,3.83
102462,Alone,Robert,4.14
29729,Alone,Quinlan & Barbara,4.31
21015,Alone,Sean,4.12
116178,Relative,Elicia,4.09
111218,Relative,Ed,3.7
100125,Alone,Kelsey,3.94
76939,Alone,Ken,4.21
85458,Alone,Michelle,4.09
118667,Alone,Ken,4.21
5598,Alone,Peter,4.13
94672,Alone,Meggan,4.03
78842,Alone,Stacy,3.89
107800,Alone,Ken,3.99
61777,Alone,Ken,3.99
57497,Alone,Judy,3.95
36321,Alone,Kara,3.84
27364,Alone,Varos,4.08
13138,Relative,Lucy,4.2
6261,Alone,Taylor,3.54
42220,Alone,Ezra,4.44
30426,Alone,Anna,3.89
70425,Relative,Ling,4.26
47644,Relative,Ben,4.01
80035,Relative,Roxane,4.17
67621,Alone,Rachael,4.16
104229,Alone,Caitlin,3.87
76358,Alone,Mark,3.99
95584,Alone,Rachael,3.69
87786,Alone,Ken,3.81
58988,Relative,Maya,4.44
61255,Alone,Kofi,4.32
63755,Relative,Bret,3.6
38255,Alone,Isaac,3.83
58796,Alone,Ben,4.56
17749,Alone,Casey,4.22
11998,Alone,Andy,4.3
27774,Alone,Kange,4.04
89272,Alone,Laura,4.2
33950,Kids,Nicole,4.08
3144,Relative,Ragi,4.57
112770,Alone,Claudia,4.24
109716,Alone,Matt,4.19
39434,Alone,Jennifer,3.72
17956,Alone,Katie,3.85
827,Alone,Bridget,3.77
67988,Alone,Anna,4.45
40171,Alone,Jesse,3.85
16693,Relative,Andrea,4.45
116961,Alone,Anni,3.81
111124,Partner,Hakan,4.09
60508,Relative,Gia,3.56
123139,Alone,Emily,3.68
107133,Alone,Jean,4.62
55675,Alone,Ruchi,3.93
106029,,Jacob,4.09
13589,Alone,Juan,4.07
4001,Alone,Stephen,3.79
59329,Alone,Mary,4.16
16427,Alone,Eleni,4.04
61130,Alone,Gary,4.5
28992,Relative,Wasim,4.11
36238,Alone,Zichen,4.24
102539,Alone,Perri,3.96
74039,Alone,Sarah,4.02
73111,Alone,Emily,3.78
72655,Alone,Allyson,3.52
76043,Alone,Jean,4.16
8198,Alone,Jennifer,3.57
10232,Alone,Jeremy & Laura,3.99
123574,Alone,Silvia,4.07
126190,Alone,Vadim,3.72
87856,Alone,Leticia,3.86
1046,Partner,Lawrence,4.26
78519,Alone,Khalil,4.03
84403,Alone,Sarah,3.36
128828,Alone,Tony,4.05
78665,Alone,Siyu,4.02
117806,Alone,Ruchi,3.91
102610,Alone,Valerie Lynn-McDonough,4.19
57671,Alone,Ruchi,3.86
82548,Alone,Skye,3.88
77923,Alone,Ben,4.37
58553,Alone,Eve,4.02
38329,Alone,Millie,3.86
59292,Alone,Rhemy,4.13
46090,Alone,Alexis,4.46
32029,Alone,Sophie,4.04
82168,Alone,Mirza,4.53
68255,Alone,Renata And Howard,4.24
113516,Partner,Marwa,4.19
90359,Relative,Yuanyuan,4.42
97881,Relative,Julia,3.65
27664,Alone,Letha M.,3.35
1967,Alone,Devin,4.23
122243,Alone,Paige,3.76
69197,Alone,Rachel,4.05
81047,Alone,Jordan,3.89
69695,Alone,George Steven,4.24
36743,Alone,Silvia,4.34
121365,Alone,Morgan,4.05
108940,Alone,Harvey,4.56
97410,Alone,Justin,3.84
14226,Alone,Jeff,4.27
51050,Alone,Wil,3.88
125442,Alone,Tai,4.08
9817,Alone,Noah,4.2
5093,Alone,Glenn,4.15
10725,Alone,Maya,4.16
121433,Alone,Taeko,4.33
51550,Alone,Vlad,4.33
13921,Alone,Fone,3.94
55984,Alone,Parth,3.78
82414,Alone,Caroline,4.38
110395,Alone,Dylana,4.13
113072,Relative,Luke,3.91
36188,Alone,Gg,3.81
17320,Alone,Diana,4.07
105037,Alone,Brian,3.98
65267,Alone,Carmen,4.09
109611,Alone,Aida,4.25
37441,Alone,Bernardo,3.7
21257,Alone,Ferenc,4.21
58569,Alone,Sean,4.18
48931,Alone,Arturo,4.05
98029,Alone,Pierre-Alexis,3.96
74555,Alone,James,4.02
1387,Alone,Brennen,4.3
118004,Alone,Sue,4.44
17753,Alone,Paloma,4.01
41107,Alone,Karin,4.19
16754,Relative,Ozge,4.14
52532,Alone,Lydia,3.95
44745,Alone,Marie,4.09
53938,Alone,Wallace,4.43
57804,Relative,Gillian,4.05
1637,Alone,Viviana,4.2
127828,Alone,Kevin,3.88
53853,Alone,Tola,4.46
18102,Alone,Calliea,4.43
52724,Alone,Mark,4.57
125597,Alone,Dawn,3.95
73848,Alone,Aurelie,4.23
20809,Relative,Britt,4.15
43378,Alone,Viviana,4.18
87898,Alone,Nina,3.92
129353,Alone,Noel,3.95
7100,Alone,Yiming (Steven),3.92
44042,Alone,Benjamin,4.26
109282,Alone,Alexandria,3.95
48027,Alone,Emily,4.19
116491,Relative,Aden,3.81
109977,Relative,Omar,4.05
53656,Partner,CRNY Monthly Rentals,4.11
81172,Alone,Mario & Marijke,3.82
63169,Alone,David,3.64
69387,Alone,David,3.98
91365,Relative,David,4.01
84317,Alone,Caitlin,3.86
49448,Alone,Roberto,4.03
75326,Alone,David,3.78
34300,Alone,David,3.82
78076,Alone,Fadi And Michael,4.22
4826,Alone,Christopher Und Nora,4.15
32760,Alone,Cory,4.19
123647,Relative,Maura,4.17
93688,Alone,Andrea,4.07
95534,Alone,Jake,3.81
44487,Alone,Ryan,4.44
6000,Alone,Sophia,4.08
121806,Alone,Chelsea,4.06
17817,Alone,Landon,4.07
55753,Alone,Katharine,4.15
42833,Alone,Michael,4.13
56560,Alone,Gabrielle,4.46
63842,Alone,Marie-Luisa,4.28
36858,Relative,Dorothy,4.4
51582,Alone,Jocelyn,3.89
83366,Alone,Tobias,3.52
98403,Alone,Amara,4.1
38406,Alone,Maki,4.03
104369,Alone,Christina,4.14
1377,Alone,Alex,4.32
35577,Partner,Simon,4.51
116877,Alone,Dylan,4.19
44477,Alone,Marissa,4.48
116051,Alone,Stefan,4
48367,Alone,Rlg,4.22
105432,Alone,Hardy,3.77
92850,Alone,Lannon,4.01
97836,Alone,Irina,4.38
94077,Alone,Laura,4.47
84539,Relative,Megan,4.51
12915,Relative,Yukee,4.12
125931,Alone,Sam,4.1
50245,Relative,Breath Beyond,4.01
40995,Alone,Lucas,3.99
111846,Alone,Tiffany,4.26
115967,Alone,Angela,4.11
28805,Relative,Sarah,4.06
96298,Alone,Katelyn,4.37
121655,Alone,Katie,3.7
3272,Alone,Isa,4.1
42481,Alone,Michel,4.43
43959,Alone,Laura,3.8
27690,Relative,Raul,3.88
75715,Alone,Maria,4.15
116112,Alone,Jean&  Toney,4.43
54441,Alone,Jean&  Toney,4.4
21104,Alone,Leza,4.4
95949,Relative,Etta,4.3
123298,Kids,Roshan,3.65
84057,Alone,Mark,3.88
77057,Alone,David,3.35
101728,Alone,Anna,3.55
85252,Alone,Sarah,4.02
107130,Relative,Owen,4.32
11574,Alone,Julie,4.41
26301,Alone,Nate,4.12
89602,Alone,Wenqin,3.74
90718,Alone,Sunny,3.84
107720,Alone,Skye,3.74
77753,Alone,Brad,4.48
124327,Alone,Julia,4.2
107353,Alone,Laura,3.78
41635,Alone,Gabriel,4.27
44740,Alone,Lisa,3.92
79243,Alone,Jonathan,4.12
122298,Alone,Cesar,4.17
45951,Alone,Nicky,4.14
62495,Partner,Justin,4.01
50936,Relative,Yaron,4.02
10076,Partner,Juan,4.2
83890,Alone,Janea,3.91
11770,Alone,Paulo,3.55
4940,Alone,Thomas,3.52
120641,Relative,C-Van,4.05
116049,Partner,Gregory,4.05
80881,Relative,Angelica,3.74
86031,Alone,Stacey,4.06
110301,Alone,Habib,3.85
63978,Alone,Marie,4.12
113936,Relative,Yaron,4.17
44118,Alone,Yaron,4.19
51301,Relative,David,4.01
52858,Alone,John,3.9
18863,Alone,Shahar,3.67
32329,Alone,Rohit,3.78
106969,Relative,Dana,3.64
100360,Alone,Carli,4.13
124233,,Ana,4.07
25693,Alone,Kara,4.23
115580,Alone,Beck,4.06
34540,Alone,Ivonne,3.94
13540,Alone,Daria,4.44
8143,Alone,Malene,3.92
42596,Alone,Darcy And Ross,4.07
68682,Alone,En & Lora,3.93
18903,Alone,Mimie,3.74
59260,Partner,Eugene,3.88
120691,Alone,Mindy,3.71
9425,,Kathryn,3.95
76418,Alone,Kara,3.94
100914,Alone,Diana,3.77
11405,Relative,Michael,4.09
84385,Alone,Emmanuel,4.25
97254,Relative,Jeanne,3.76
43590,Kids,Lyshaan,4.09
104672,Alone,Erika,3.97
116498,Relative,Grant,4.22
49737,Alone,Ira,4.23
52737,Alone,Ania,4.26
104043,Relative,Dave And Shaceline,4.24
113914,Relative,Jeffrey,4.2
92831,Alone,Adriana,4.15
49315,Alone,David,3.94
58956,Alone,Christian,3.93
127534,Alone,Penny,3.93
126542,Alone,Anne,4.23
110858,Alone,Vanessa,4.21
29751,Alone,Shon,3.97
24874,Alone,Halston,4.31
42789,Relative,Vianney,4.23
84131,Alone,Thomas,4.19
85592,Alone,Nicole,4.1
65238,Alone,Vernon,3.9
104928,Alone,Michael,3.87
54187,Alone,Sarah-Joan,3.8
71424,Alone,Alice,4.02
37159,Alone,Ioannis,4
119237,Alone,Jamie,4.12
42142,Alone,Scott,4.27
22521,Relative,Colin,4.24
5154,Alone,Patrick,3.92
85894,Partner,Farrah,4.21
25441,Alone,Aaron,3.79
35390,Alone,Gregory,3.53
20299,Alone,Robert,4.24
106193,Alone,Althea,4.1
58172,Alone,Elise,3.9
51437,Relative,Ashton,4.3
9760,Relative,Lauren Wesley,3.31
36132,Alone,Jamie,4.1
78654,Alone,Sarah-Jane,3.94
117445,Alone,Carole,4.19
97038,Alone,Kyla,3.86
111025,Alone,Cem,4.12
54282,Alone,Wyatt,3.99
44890,Relative,Evan,4.22
71460,Alone,Moenen,3.63
99475,Alone,Landon,4.53
84256,Alone,Brendan,3.85
45892,Relative,Will,3.79
4372,Alone,Sylvia,4.25
97464,Alone,Giselle,4.2
110059,Alone,Chelsea,4.27
93050,Relative,Kris,4.35
99244,Relative,Alan,4.16
103036,Alone,Victoria,3.76
127245,Alone,Allison,4.3
97772,Alone,Fahim,4.36
51602,Alone,Brian,4.35
8360,Alone,En & Lora,4.29
72715,Alone,Idil,4.46
34770,Alone,Josh+Emily,3.68
39021,Alone,Gregory,3.83
116399,Alone,Jamie,3.91
74586,Alone,Petra,4.11
47062,,Ella,3.59
106826,Relative,Joshua,4.26
94131,Alone,Catalina,4.35
39991,Alone,Rahel,4.16
82970,Alone,Rated,4.11
31094,Relative,Corporate Housing,4.01
93329,Alone,Easton,4.41
102365,Alone,Michelle,4.12
78856,Alone,Stephen,3.76
37812,Alone,Eddie,3.72
17519,Alone,Ruchi,4.03
77299,Alone,Ken,4.24
