Loan_id,LoanAmount,Term,InterestRatePerYear ,Loan_Contract_Type,Process_date,Client_id,Repayment_id
27353,5755,59,13.8922314,CL,19/09/2019,109465,16128
53670,30752,58,12.35846537,CL,19/09/2019,62274,65546
84003,20569,58,14.85261343,CL,19/09/2019,98908,103960
76105,27769,59,8.478943257,CL,19/09/2019,17357,77367
36715,10199,58,7.666116015,CL,19/09/2019,115331,114710
93226,11839,59,10.53634418,CL,19/09/2019,65150,75772
4277,10829,59,8.614468039,CL,19/09/2019,42257,80934
71614,12900,59,5.916095007,CL,19/09/2019,116136,123223
65083,13413,58,12.60373435,RL,19/09/2019,36244,127229
85947,15352,59,10.28762922,CL,19/09/2019,109049,101397
125530,11104,58,6.38084769,RL,19/09/2019,111496,48413
11491,19805,59,9.787152663,CL,19/09/2019,8105,81266
49832,30974,58,15.1204973,CL,19/09/2019,19478,101835
13300,12971,59,8.94041454,CL,19/09/2019,79579,59850
73253,22389,59,8.28368802,CL,19/09/2019,26935,57841
20566,17495,58,7.85314635,CL,19/09/2019,81010,102031
61358,2161,59,9.735606641,CL,19/09/2019,32348,111424
83774,19901,59,12.52452612,CL,19/09/2019,122747,42200
43839,23053,59,20.4322938,CL,19/09/2019,88118,65467
89687,22138,59,8.972184575,CL,19/09/2019,5622,83292
34653,17069,58,7.351047477,RL,19/09/2019,97335,126537
49171,32643,59,12.51690144,CL,19/09/2019,72995,129110
70963,9786,59,11.83085076,CL,19/09/2019,21707,8215
108225,5648,59,16.20056669,CL,19/09/2019,120201,68364
128489,23006,36,8.804723425,CL,19/09/2019,42929,6089
24105,30741,59,9.065197856,CL,19/09/2019,117511,115346
57169,17688,59,14.14144523,CL,19/09/2019,125569,80077
20278,14812,59,18.01471988,CL,19/09/2019,128566,57541
38189,13541,59,12.89535018,CL,19/09/2019,16040,85768
23515,6652,59,16.74671295,RL,19/09/2019,27289,84017
68205,29846,59,20.07915828,CL,19/09/2019,61198,65235
121035,29958,59,13.65415831,CL,19/09/2019,120723,128286
124238,5127,59,7.147005998,CL,19/09/2019,73793,58843
32120,18558,59,10.1550244,CL,19/09/2019,36093,126199
49553,6354,59,10.08067438,CL,19/09/2019,66777,87720
8542,14951,59,9.755615138,CL,19/09/2019,91068,27918
78163,29737,58,13.43607477,CL,19/09/2019,120574,126990
39849,12070,59,16.65526301,CL,19/09/2019,30294,13508
22296,27527,58,10.57371672,CL,19/09/2019,99081,10340
128056,20560,59,13.06102388,CL,19/09/2019,12094,76489
89398,6033,59,6.329403364,CL,19/09/2019,11849,64462
46261,18724,59,10.25469657,CL,19/09/2019,2671,103451
41822,9863,59,14.65517625,CL,19/09/2019,55140,128792
17523,26299,58,8.515739703,RL,19/09/2019,75362,5233
4599,8058,59,19.23365735,RL,19/09/2019,5763,51046
93790,30584,59,14.56856019,CL,19/09/2019,12659,50658
113828,3985,59,8.262215003,RL,19/09/2019,21207,4786
83556,29400,58,16.89057194,,19/09/2019,45421,15874
43554,10264,58,12.84128393,CL,19/09/2019,51952,121408
25987,7714,58,10.86273187,CL,19/09/2019,80873,4871
21409,29392,58,9.479094859,CL,19/09/2019,119054,96485
14937,15746,58,10.7571224,CL,19/09/2019,128651,65592
100427,30728,59,7.770283838,CL,19/09/2019,65790,72481
49953,4447,58,6.234839618,CL,19/09/2019,71834,84577
92605,17062,58,12.84918361,CL,19/09/2019,94138,5536
99645,11460,59,12.5300451,CL,19/09/2019,5255,117127
112562,15877,59,9.225966563,RL,19/09/2019,115771,339
45845,25131,59,14.05503833,CL,19/09/2019,73967,64065
48210,20857,59,13.59203581,CL,19/09/2019,32801,123203
52618,4089,59,20.39018144,CL,19/09/2019,36503,32780
70137,21760,59,8.327569985,CL,19/09/2019,63315,12889
8932,6197,59,11.21046486,CL,19/09/2019,51581,49055
10864,18599,59,14.99855198,CL,19/09/2019,77979,9011
26765,23277,59,10.4092613,CL,19/09/2019,117451,91644
107542,30299,59,12.57852626,CL,19/09/2019,58912,7664
95235,30293,58,13.13340387,CL,19/09/2019,11244,80149
59773,6095,58,12.76400181,CL,19/09/2019,122058,98836
29291,9693,59,11.06583139,CL,19/09/2019,6133,65193
64974,16891,59,20.16568152,CL,19/09/2019,63668,88674
50565,2199,59,18.0410522,CL,19/09/2019,73903,62689
48468,3124,59,9.297027705,CL,19/09/2019,104087,61928
102441,3847,58,10.13222914,CL,19/09/2019,9170,11901
80677,16302,59,10.55128069,CL,19/09/2019,105685,112325
52312,1030,59,16.83768751,CL,19/09/2019,115282,4909
100934,30208,59,9.149137327,RL,19/09/2019,16311,68932
54856,33862,59,11.15872043,CL,19/09/2019,77671,43493
30094,21106,59,9.50664631,CL,19/09/2019,19381,81414
35942,9397,59,13.00405083,CL,19/09/2019,94026,79197
125966,17544,59,19.8096861,CL,19/09/2019,122163,7991
83222,14023,59,11.04182833,CL,19/09/2019,7179,44779
99436,1373,59,9.588690962,CL,19/09/2019,20625,20781
21697,7174,59,13.35538037,CL,19/09/2019,124273,115743
39148,10581,59,7.363988343,CL,19/09/2019,1600,489
11423,8736,59,8.538115475,CL,19/09/2019,23359,93374
8332,5954,58,8.415244456,CL,19/09/2019,80613,31249
28704,20072,59,7.992313533,CL,19/09/2019,45303,48285
126326,5489,59,15.60762428,CL,19/09/2019,21580,116822
122783,10089,58,10.52464836,CL,19/09/2019,65318,30643
91474,28174,59,18.42639425,CL,19/09/2019,52768,7719
80684,30359,58,10.39413073,CL,19/09/2019,49507,108378
24850,34861,58,10.30100563,CL,19/09/2019,121964,6807
103755,16154,59,13.2433532,CL,19/09/2019,63942,67996
58289,20020,58,6.117617887,CL,19/09/2019,81471,92275
129212,9774,58,10.94054904,CL,19/09/2019,54997,35371
23039,14257,59,15.73522614,CL,19/09/2019,59017,70505
75882,8284,59,10.78481297,RL,19/09/2019,112287,62641
20955,6275,59,9.367562811,CL,19/09/2019,97003,80433
67410,19080,58,15.78265881,CL,19/09/2019,102913,19971
48302,12439,58,9.86611229,CL,19/09/2019,21546,9831
774,28870,58,8.780719629,CL,19/09/2019,121044,65136
42690,8808,59,8.40422631,CL,19/09/2019,126814,44356
55945,16124,59,9.25190961,CL,19/09/2019,1936,20068
66190,16683,58,9.281416823,RL,19/09/2019,17630,42393
85368,25536,58,9.679292797,CL,19/09/2019,82979,22806
66985,15253,59,7.318892592,CL,19/09/2019,9557,95965
33047,17187,59,18.60591683,CL,19/09/2019,76350,122973
77101,19923,58,13.12040449,CL,19/09/2019,94609,39151
38712,7641,59,8.212062528,CL,19/09/2019,86573,88250
19059,21054,58,9.156947208,CL,19/09/2019,38421,115095
56595,25522,59,7.363825929,CL,19/09/2019,12479,126908
120281,22450,59,11.43302372,CL,19/09/2019,108382,109932
64825,27378,59,16.43542558,CL,19/09/2019,99249,110430
108250,10197,59,19.45970404,CL,19/09/2019,128013,35996
79069,15952,59,7.24272933,RL,19/09/2019,3468,125324
105058,2547,59,10.74402283,CL,19/09/2019,71012,116558
66562,11223,59,14.45893463,CL,19/09/2019,116293,101684
106621,9657,58,13.10473389,CL,19/09/2019,103164,81416
123550,10407,59,15.83805754,CL,19/09/2019,29908,120613
21683,9035,59,8.262159676,CL,19/09/2019,37280,22733
73703,11736,58,9.966852842,CL,19/09/2019,90266,41379
5889,10539,59,15.04921166,CL,19/09/2019,63145,51818
122034,21172,59,13.44439746,CL,19/09/2019,113897,10868
102901,13738,59,9.85414369,CL,19/09/2019,80519,34025
8298,5261,59,14.60154139,CL,19/09/2019,107210,64385
28051,34105,59,9.529803265,CL,19/09/2019,48034,96612
47047,19102,59,8.928637971,CL,19/09/2019,49907,37057
36668,21550,58,10.48856257,CL,19/09/2019,15360,31225
73945,12497,59,17.76697446,CL,19/09/2019,107856,51633
126846,12507,59,5.86798936,CL,19/09/2019,96716,123535
25636,9083,59,10.72533996,RL,19/09/2019,57625,9860
88715,7166,58,10.29878346,CL,19/09/2019,87442,5390
33916,16137,58,15.63313175,CL,19/09/2019,115872,119829
60152,6838,59,9.555708615,CL,19/09/2019,37667,35460
15806,31122,59,13.50088078,RL,19/09/2019,102881,84897
14378,19663,59,11.53511184,,19/09/2019,107099,6935
41598,12929,59,6.01329858,CL,19/09/2019,55791,17561
75784,18973,59,6.751945148,CL,19/09/2019,4388,10872
108301,29304,59,13.15692962,CL,19/09/2019,44731,91120
12815,3804,59,8.864196588,CL,19/09/2019,102620,34726
29176,15173,59,11.79508825,CL,19/09/2019,53749,99907
24391,25073,58,8.106482253,CL,19/09/2019,126263,44244
64428,19332,58,10.62919219,CL,19/09/2019,18176,39304
84149,29895,36,5.533043282,CL,19/09/2019,121318,39319
10105,5173,59,5.378682069,CL,19/09/2019,120225,63194
89646,9893,59,7.738526358,CL,19/09/2019,60742,110507
111929,17296,58,9.0928637,CL,19/09/2019,82016,121111
6400,23271,59,8.734921355,CL,19/09/2019,58490,67018
115819,23792,58,12.12271886,CL,19/09/2019,100263,82079
60208,1816,59,12.76864078,RL,19/09/2019,57121,72659
83960,20920,59,17.53644952,CL,19/09/2019,15260,64760
99131,20912,59,19.65385112,RL,19/09/2019,97911,94835
40196,16588,59,10.85798091,CL,19/09/2019,115837,2021
19187,19147,59,9.123529075,CL,19/09/2019,28457,51486
125453,14381,58,14.04608329,CL,19/09/2019,104313,9688
68747,9338,58,13.67186339,CL,19/09/2019,39072,38997
81051,13023,59,14.32836015,CL,19/09/2019,128176,24458
111634,7973,59,9.151269414,CL,19/09/2019,112243,67300
97133,15331,58,12.83070834,CL,19/09/2019,24065,25120
58517,4564,58,14.10259319,CL,19/09/2019,12170,59147
34328,9094,59,11.6231344,CL,19/09/2019,5803,51195
46422,8014,59,14.57320468,,19/09/2019,17005,29390
14080,31090,58,12.07338975,CL,19/09/2019,9072,36746
13013,33045,58,11.85832684,CL,19/09/2019,56156,105194
10955,6165,58,9.834370866,CL,19/09/2019,49879,16401
98804,25855,59,15.61399353,CL,19/09/2019,78234,62063
37774,11441,59,10.15512559,CL,19/09/2019,23979,108124
70462,20068,59,6.766278988,CL,19/09/2019,113199,87753
68823,18269,59,10.64068117,CL,19/09/2019,73887,63254
14778,16387,58,7.917438575,RL,19/09/2019,68000,59030
83239,15112,59,14.65286009,CL,19/09/2019,69413,48294
92054,32570,36,10.77402041,CL,19/09/2019,26761,34684
18503,33234,58,13.43329574,CL,19/09/2019,64701,30560
51544,7289,59,9.596378301,CL,19/09/2019,36377,43925
64552,25027,59,10.81580795,CL,19/09/2019,25233,45526
123721,19732,59,9.115966829,CL,19/09/2019,36416,34250
105926,9612,58,11.72213757,,19/09/2019,71469,101618
36554,18000,59,9.612042372,CL,19/09/2019,26626,42826
82013,34170,58,15.75964034,CL,19/09/2019,72406,21225
40576,19333,59,12.84990209,CL,19/09/2019,79582,85139
40710,15601,58,12.15188693,CL,19/09/2019,55969,8528
122994,30619,58,20.85424464,CL,19/09/2019,85246,124598
124595,12797,59,12.75988909,RL,19/09/2019,75174,35922
117656,19221,59,10.55242457,CL,19/09/2019,50505,67607
21052,15403,59,5.991750067,RL,19/09/2019,57856,72303
102797,26820,59,7.116713677,CL,19/09/2019,75346,5099
10237,11255,58,10.6746231,CL,19/09/2019,23259,29801
61592,6069,59,10.53342445,CL,19/09/2019,46011,115129
90982,16193,58,12.62008955,,19/09/2019,53413,56109
91144,15029,59,22.4415532,CL,19/09/2019,123560,39070
69950,7349,59,12.96294764,CL,19/09/2019,128777,103767
35143,13677,59,7.120035559,CL,19/09/2019,114619,87391
45363,32626,59,13.31218542,CL,19/09/2019,217,51526
54567,31798,58,13.97262097,CL,19/09/2019,4110,96353
127550,23775,59,17.43887885,CL,19/09/2019,78446,18808
26743,26405,59,9.845181303,CL,19/09/2019,7017,40003
96896,7175,59,14.99861503,CL,19/09/2019,16254,64026
113669,6396,59,10.92078315,CL,19/09/2019,45852,82109
118959,3612,58,8.863906926,CL,19/09/2019,64004,7759
66957,5866,58,10.04697613,CL,19/09/2019,78310,89137
42985,24720,58,5.876591102,CL,19/09/2019,127082,85235
85805,28329,59,13.46962308,RL,19/09/2019,47006,93343
30971,15510,59,10.54159127,CL,19/09/2019,43972,84931
43903,7255,59,10.77588817,CL,19/09/2019,119682,18337
81970,27447,59,14.53635584,CL,19/09/2019,3616,123103
103297,10444,58,14.81650777,CL,19/09/2019,40304,64539
128741,4651,59,11.44069528,CL,19/09/2019,120760,117992
60134,33789,59,13.98269808,CL,19/09/2019,8115,78124
39259,4152,59,7.951466975,RL,19/09/2019,36058,90635
80454,19646,58,12.65367865,CL,19/09/2019,58068,36034
68434,24558,59,11.13952852,RL,19/09/2019,125757,95874
36589,32535,58,9.30961507,CL,19/09/2019,94659,78864
3342,21414,59,9.57537233,CL,19/09/2019,97953,126902
46512,29718,59,11.47611326,CL,19/09/2019,78114,98141
81023,8126,59,14.81579744,CL,19/09/2019,77532,93902
53916,28781,59,10.35970647,CL,19/09/2019,80601,62183
122044,9112,58,15.01158461,,19/09/2019,62020,83551
28105,8335,59,10.64270258,RL,19/09/2019,99600,47569
48130,4216,58,6.755168185,CL,19/09/2019,62446,30379
19153,31733,59,14.86606514,CL,19/09/2019,29914,7447
129748,20646,59,15.37068418,CL,19/09/2019,96450,120176
39931,11649,59,11.15047702,CL,19/09/2019,107479,21019
37476,22147,58,13.90166357,CL,19/09/2019,115588,48032
68443,7616,59,20.7162203,CL,19/09/2019,112892,33625
117756,11229,58,14.1447102,CL,19/09/2019,96804,22588
70972,15201,59,9.920187912,CL,19/09/2019,98887,120185
109276,6251,59,16.50050869,CL,19/09/2019,58394,106718
50360,4009,59,6.872880767,CL,19/09/2019,17658,47808
30378,10841,59,13.6442893,CL,19/09/2019,51563,68545
84717,6567,59,9.402023381,CL,19/09/2019,114287,24564
73930,7736,58,14.15426119,CL,19/09/2019,95974,93014
36517,13887,59,10.51015979,RL,19/09/2019,35423,97590
2084,9525,59,9.24475256,CL,19/09/2019,98723,67811
58595,18208,58,5.964961882,CL,19/09/2019,117443,51269
107684,10225,59,16.0491578,CL,19/09/2019,47902,49860
75940,19013,59,17.34746331,CL,19/09/2019,84336,51937
73572,15134,58,6.259312978,CL,19/09/2019,35611,80269
34730,10146,59,10.40219788,CL,19/09/2019,787,18627
98157,22838,59,10.62685013,CL,19/09/2019,6164,72420
92436,13951,58,16.62268623,CL,19/09/2019,111698,61581
102713,8473,59,21.11671767,CL,19/09/2019,51329,118346
99911,24748,59,13.98372311,CL,19/09/2019,97195,51490
24275,15926,58,12.43146862,CL,19/09/2019,51306,47969
75935,19241,58,8.926099549,CL,19/09/2019,60876,71232
129349,19171,59,12.17807914,CL,19/09/2019,98658,124320
512,5806,59,11.19418179,CL,19/09/2019,79373,35396
63833,13083,59,20.39871557,CL,19/09/2019,41573,97364
129845,16460,59,16.18554025,,19/09/2019,17698,62734
39674,14410,59,18.47133014,RL,19/09/2019,9064,35751
5446,30440,58,9.395891172,CL,19/09/2019,109937,42983
79751,16947,59,10.37653354,CL,19/09/2019,91986,112618
91998,27674,36,9.889552926,CL,19/09/2019,85593,120718
126868,16663,58,8.424690337,,19/09/2019,127131,122876
4982,28110,58,11.92154053,RL,19/09/2019,72336,53321
121334,30951,59,7.391787374,CL,19/09/2019,92079,26332
16306,17284,58,21.65207209,CL,19/09/2019,129624,45160
125832,5879,58,11.7486724,CL,19/09/2019,33264,54380
27115,9349,59,7.807643235,RL,19/09/2019,7809,3647
122135,18889,59,15.02105119,CL,19/09/2019,15204,108100
34840,19289,58,5.392844248,CL,19/09/2019,91327,94306
83216,16518,58,17.90827049,CL,19/09/2019,35098,5212
78791,2568,59,9.906251163,CL,19/09/2019,109569,62755
70450,18406,59,7.150085085,CL,19/09/2019,1016,92604
111963,21294,59,9.892669702,,19/09/2019,101713,106862
74645,27646,59,14.35479064,CL,19/09/2019,61813,114449
16573,16088,58,9.230000701,CL,19/09/2019,119989,64288
94837,25335,58,9.736955541,CL,19/09/2019,51604,126874
94666,18832,59,18.94088083,CL,19/09/2019,109352,64948
95904,6834,59,15.34947906,CL,19/09/2019,128573,25144
127305,14394,58,9.840711424,CL,19/09/2019,79499,31866
23330,14885,58,12.45631448,CL,19/09/2019,99632,108254
16535,14631,59,15.02002787,CL,19/09/2019,22493,71877
85376,3701,59,18.23469907,CL,19/09/2019,88713,110946
16246,5812,36,9.661198752,CL,19/09/2019,36663,45504
65794,16423,59,15.26775129,CL,19/09/2019,54626,105186
11682,18921,58,16.71691219,CL,19/09/2019,68235,128528
30584,8420,58,11.28402404,CL,19/09/2019,40073,82591
61572,11616,58,16.31094954,CL,19/09/2019,52290,100338
123060,9796,59,19.42036192,CL,19/09/2019,22475,66485
88510,15364,59,9.727105741,CL,19/09/2019,61452,26514
35846,7427,59,9.720387911,CL,19/09/2019,53871,115468
90893,21440,59,10.42624322,CL,19/09/2019,93869,35086
91595,21707,59,13.03181708,CL,19/09/2019,31387,36115
9901,6641,59,11.70325299,CL,19/09/2019,8229,96838
20184,25008,59,10.14218747,RL,19/09/2019,43957,108171
67132,20125,59,13.13078819,CL,19/09/2019,81025,50163
73088,9493,59,14.42230164,CL,19/09/2019,10342,66396
18393,32035,59,11.10643095,CL,19/09/2019,119130,127974
61905,9334,59,8.194499405,CL,19/09/2019,49877,62649
65283,15466,59,8.241334771,CL,19/09/2019,49324,9820
94507,34149,59,14.27014439,RL,19/09/2019,60275,94354
27768,28262,59,7.655170544,CL,19/09/2019,52082,123792
42230,26636,59,19.29900058,CL,19/09/2019,107758,12605
29315,23919,59,13.52093339,CL,19/09/2019,71587,83892
54218,11908,59,14.8188654,CL,19/09/2019,73094,122264
76041,21691,58,10.03912729,CL,19/09/2019,95553,107909
8370,14879,58,12.0461748,CL,19/09/2019,104483,91346
67347,11861,59,14.67890272,CL,19/09/2019,104897,3506
110194,19577,59,8.232628748,CL,19/09/2019,53833,59156
42878,14673,58,15.01181125,CL,19/09/2019,13037,12958
56576,34014,59,13.30715054,CL,19/09/2019,54986,120455
24661,14610,59,10.67585198,CL,19/09/2019,23505,33062
129500,16709,59,8.946650678,CL,19/09/2019,44741,45619
77818,18698,59,12.70617022,CL,19/09/2019,112372,70050
110717,14288,59,11.54101962,CL,19/09/2019,113838,122826
128597,9311,58,7.860084659,CL,19/09/2019,113052,121866
94933,22027,58,8.782322145,CL,19/09/2019,62069,128183
61366,31023,59,8.967459141,CL,19/09/2019,123872,105344
68013,12703,59,9.838924313,CL,19/09/2019,118170,40201
72124,30971,59,11.5933655,CL,19/09/2019,71934,59886
115,10596,59,6.296708004,CL,19/09/2019,112283,52916
349,21754,58,9.447210001,CL,19/09/2019,31461,127399
43600,32458,59,7.511578907,CL,19/09/2019,111274,24257
44092,7027,58,9.899996113,CL,19/09/2019,90137,105203
52063,18731,59,6.784154557,CL,19/09/2019,5487,115825
31723,15696,59,7.011804425,,19/09/2019,110992,34864
81753,5177,58,6.961027609,CL,19/09/2019,50393,29312
7623,28553,58,10.60711596,CL,19/09/2019,80171,33410
2746,23354,59,10.17325808,CL,19/09/2019,56924,121819
771,31151,59,10.6721299,CL,19/09/2019,107024,57451
65399,14490,59,13.15689731,CL,19/09/2019,52497,9267
91299,22436,59,9.437103837,RL,19/09/2019,40922,77791
11983,14737,58,11.3272458,RL,19/09/2019,35817,3111
88590,18518,59,13.23002563,CL,19/09/2019,24382,5024
62286,5623,59,9.831047334,CL,19/09/2019,30503,90495
114926,21736,59,11.50703903,CL,19/09/2019,125286,115365
118604,28131,59,11.99871888,CL,19/09/2019,40195,96973
90731,15610,59,6.806705348,CL,19/09/2019,29132,28681
84547,7170,58,11.2056447,CL,19/09/2019,73526,91270
30015,28068,59,20.39869379,CL,19/09/2019,27085,119946
83281,9191,58,7.451572378,CL,19/09/2019,38072,32852
57457,15682,59,8.138878278,CL,19/09/2019,125941,124990
13261,8873,59,7.408240157,RL,19/09/2019,6274,5844
95344,3483,59,5.730586323,CL,19/09/2019,15661,104967
85517,6180,59,6.735981356,CL,19/09/2019,47330,34103
97035,10163,59,14.82629897,CL,19/09/2019,76908,47988
70621,5980,59,10.36828125,CL,19/09/2019,20699,37329
75214,21032,58,18.90473835,CL,19/09/2019,105516,76138
21653,33589,58,12.56842262,CL,19/09/2019,15954,117563
104563,18457,59,10.39623139,CL,19/09/2019,90062,65848
74837,21934,58,6.268430214,CL,19/09/2019,75964,15511
129370,18224,59,8.024493044,CL,19/09/2019,49278,14441
112070,10371,59,5.66770091,CL,19/09/2019,77611,72499
112583,5943,58,5.324053225,CL,19/09/2019,15635,117565
105279,6487,59,10.3478119,CL,19/09/2019,39624,122127
74663,21898,58,17.90363999,RL,19/09/2019,88385,25885
11551,12638,59,13.02690492,CL,19/09/2019,23805,79851
82279,18971,59,10.38866426,RL,19/09/2019,94249,16550
110875,16719,59,21.04969379,CL,19/09/2019,129860,94389
70868,5706,58,14.54065908,CL,19/09/2019,49027,28518
56370,16987,58,15.06867682,CL,19/09/2019,117434,104164
29775,7771,59,12.92439213,RL,19/09/2019,36119,77621
43814,17629,59,17.99418742,CL,19/09/2019,108847,94246
104108,4924,59,10.10161022,CL,19/09/2019,6188,122168
265,10149,58,11.93440123,CL,19/09/2019,112196,3757
127884,10574,59,10.67989125,CL,19/09/2019,128755,95148
115121,10494,59,10.31915719,CL,19/09/2019,20202,33051
115694,12914,59,12.34781055,CL,19/09/2019,94882,50727
15656,14542,59,6.587874719,CL,19/09/2019,105189,102404
66079,33297,59,7.31587157,CL,19/09/2019,3683,48651
4226,15891,58,18.8678844,CL,19/09/2019,59771,78851
32725,11345,58,10.28169919,CL,19/09/2019,94669,127904
117802,31092,58,18.57130929,CL,19/09/2019,110029,98537
99953,18369,59,14.27795813,CL,19/09/2019,101614,18244
24966,27058,59,13.89967242,CL,19/09/2019,91499,30727
113102,9585,59,7.008515675,CL,19/09/2019,49265,39463
110428,8599,59,15.17414634,CL,19/09/2019,26940,113162
74307,19095,59,10.72575782,CL,19/09/2019,70422,26167
73335,14636,58,10.8930996,RL,19/09/2019,53072,117224
49583,22464,59,8.845584513,RL,19/09/2019,24772,101880
117126,18561,58,12.63115029,CL,19/09/2019,69268,103853
93120,3573,59,18.13733465,CL,19/09/2019,45409,105679
72828,6623,58,6.132260305,RL,19/09/2019,106509,107611
51935,25980,59,10.271067,CL,19/09/2019,86905,13481
118997,20806,58,10.0730124,CL,19/09/2019,126448,60459
10310,31496,59,10.492784,CL,19/09/2019,11604,122151
128780,13649,58,13.42714599,RL,19/09/2019,76118,41117
57422,15771,59,7.287224075,CL,19/09/2019,126508,102288
98847,21617,59,11.84116502,CL,19/09/2019,97029,77870
59138,10104,58,15.27087803,CL,19/09/2019,48727,20694
57240,12545,58,18.72535243,CL,19/09/2019,60235,93917
10221,17733,59,12.86270422,CL,19/09/2019,4278,41672
120541,17538,59,5.694147811,CL,19/09/2019,129841,121199
121562,20201,58,11.30314216,CL,19/09/2019,33126,115501
44875,10204,59,17.50336902,CL,19/09/2019,51916,16511
