Repayment_id,repayment_amount,Default_Value
5200,81486,0
109943,51078,0
50024,57559,0
127023,48743,0
120514,58227,0
396,58013,0
66247,33359,0
127670,70817,0
4307,60947,0
104949,55013,0
42343,58013,0
19757,44349,0
83867,37159,0
60505,36939,0
26459,84389,0
13323,51803,0
101940,53503,0
54752,43794,0
94268,55712,0
20856,54513,0
101908,53578,0
44378,41394,0
15700,46349,0
25586,58759,0
110518,51803,0
58454,52803,0
70370,50803,0
89260,47249,0
114322,52003,0
40678,53803,0
107961,52003,0
13005,43794,0
99153,40794,0
129830,31734,0
113910,57259,0
4126,45595,0
8629,59513,0
102879,35689,0
36717,65512,0
23799,61433,0
12742,54303,0
84280,43923,0
72931,64682,0
95946,44394,0
81426,44909,0
23604,48549,0
12657,35199,0
72258,42994,0
99537,50443,0
95063,54839,0
3198,60213,0
29403,45349,0
128022,55259,0
5361,47849,0
50846,54539,0
81999,51233,0
12722,51498,0
73186,35639,0
118717,47359,0
8726,55259,0
58225,64042,0
119365,59963,0
61196,42014,0
53720,54303,0
97318,57115,0
98059,64969,0
1475,52883,0
69382,51723,0
6359,58003,0
114129,39439,0
46006,55363,0
65387,54319,0
51011,62747,0
39851,48293,0
52420,52503,0
75910,54259,0
103467,47849,0
93305,60913,0
100516,57259,0
82456,45549,0
20613,67869,0
53045,50003,0
34486,46673,0
44778,49253,0
52762,62413,0
75721,59207,0
97303,55991,0
15955,30484,0
97400,48049,0
48003,53859,0
128408,47946,0
75589,57069,0
78906,23474,0
22198,51527,0
83097,44349,0
2725,39139,0
111811,50351,0
28219,51723,0
32969,53803,0
26983,47749,0
77434,58459,0
20735,57759,0
105456,57759,0
76128,57759,0
48804,48645,0
5636,67882,0
66667,53803,0
73338,76579,0
120411,57759,0
105485,36539,0
26709,54259,0
60302,62713,0
100800,59713,0
118707,57459,0
113237,59447,0
43156,53803,0
15981,54259,0
71223,29684,0
46056,56759,0
55688,67769,0
43574,61213,0
115932,58513,0
54978,60013,0
79029,56259,0
88799,52803,0
3377,53803,0
129266,59713,0
35033,59713,0
28737,47549,0
52750,55159,0
60525,59513,0
127590,36939,0
95261,64669,0
85980,38939,0
93298,36539,0
8496,65669,0
57401,57513,0
48126,43594,0
61704,69623,0
86980,55759,0
76251,37939,0
9157,44849,0
73997,54259,0
32853,67669,0
42036,51303,0
35559,47849,0
66244,53803,0
52656,68169,0
63064,54759,0
10464,55759,0
106371,38939,0
76236,62713,0
31301,59213,0
1085,54303,0
94795,44394,0
55525,55759,0
102263,86120,0
123929,97490,0
27298,40194,0
63381,71123,0
81311,46849,0
110069,54513,0
54931,48645,0
71562,63947,0
27593,44849,0
20772,49145,0
60185,40394,0
106438,52703,0
70461,44249,0
27559,43749,0
108281,50303,0
107822,41694,0
116997,45749,0
110363,51203,0
106313,78079,0
93359,62113,0
9347,41794,0
83684,59513,0
59732,60613,0
39988,49103,0
94530,58713,0
53112,53078,0
5618,60213,0
8417,44949,0
18952,67169,0
91047,54713,0
125715,60213,0
89661,40094,0
26962,45149,0
46195,53203,0
128060,63213,0
91235,48503,0
86283,35139,0
58938,54759,0
18037,61047,0
95916,40794,0
32701,58159,0
25134,51703,0
1293,48049,0
19522,49503,0
65955,41394,0
57162,44149,0
6760,38439,0
3233,58613,0
70190,70817,0
11077,38439,0
83055,59643,0
24199,58259,0
111331,58013,0
69521,60947,0
98033,41394,0
9963,59947,0
11367,58259,0
76712,71123,0
26760,57259,0
10787,58259,0
103029,52303,0
94060,69817,0
97534,56259,0
111350,41394,0
129766,60213,0
123042,49349,0
63148,49349,0
87811,54759,0
26721,56259,0
77297,29529,0
100970,56209,0
125932,53303,0
121089,34484,0
40255,54303,0
121449,58259,0
43162,39439,0
72426,46349,0
118393,55259,0
68980,49673,0
119780,57459,0
59906,61947,0
33853,56259,0
62281,52853,0
105877,54459,0
62628,48849,0
69009,33734,0
12425,45349,0
18649,59259,0
56065,49349,0
644,24919,0
48909,52303,0
20522,54459,0
12767,49003,0
87185,52579,0
17729,41394,0
96066,38994,0
26617,48549,0
5981,38482,0
62801,51503,0
58227,53503,0
40536,51503,0
127965,61963,0
50867,48049,0
41426,42322,0
70114,63413,0
57644,54303,0
27835,50003,0
106414,48049,0
3576,49349,0
93589,49753,0
76393,58459,0
40978,43394,0
29022,52503,0
124591,49803,0
17282,39894,0
41468,56459,0
120334,35439,0
83069,39439,0
74458,43494,0
41267,39144,0
98886,42644,0
59996,44394,0
89357,34689,0
99447,34439,0
79476,40644,0
94751,47399,0
28855,53278,0
110322,50533,0
27144,38689,0
105515,49803,0
89300,42972,0
17868,66132,0
18868,63913,0
1080,56462,0
15924,53730,0
86820,50380,0
55703,37070,0
72085,57713,0
43651,66429,0
77312,60390,0
72657,30184,0
92597,81386,0
7888,53346,0
21164,62413,0
10292,63504,0
100456,32509,0
59647,61656,0
3413,44094,0
117302,52705,0
105250,61459,0
115512,59758,0
97277,47887,0
80592,59714,0
36018,49878,0
71040,59947,0
6842,57553,0
12656,37939,0
60349,51303,0
75808,59647,0
64698,47145,0
105091,53691,0
19797,57467,0
15926,57548,0
47042,63347,0
95568,33684,0
63707,73789,0
123307,73010,0
5818,58059,0
19211,41294,0
22295,81192,0
119802,64133,0
93754,63474,0
63103,69018,0
75185,63890,0
105746,43794,0
35411,56775,0
76436,61167,0
122891,51163,0
50675,59856,0
71976,83586,0
29339,81159,0
34946,32884,0
27323,64238,0
29537,83086,0
11297,56874,0
127373,76783,0
20096,70653,0
103651,61598,0
38374,63680,0
36106,57347,0
52050,64433,0
23698,54259,0
123094,57461,0
52288,52876,0
105532,59947,0
46025,56011,0
128902,96998,0
94607,38430,0
14117,57059,0
3850,43394,0
53874,41375,0
68884,48783,0
30553,55282,0
71091,48100,0
100680,39074,0
107080,44340,0
81062,39378,0
11216,56579,0
105736,59013,0
101889,50571,0
116211,33004,0
22819,46259,0
7825,54078,0
33113,51303,0
67863,57013,0
25984,40054,0
116574,63947,0
34724,54246,0
86924,64382,0
82841,48783,0
90787,59205,0
97969,43394,0
39574,62447,0
54807,56990,0
70078,60210,0
108732,53373,0
37551,52878,0
15513,58259,0
105320,52103,0
73296,54013,0
26779,57013,0
12573,57741,0
26423,57259,0
27940,52244,0
71270,58947,0
7868,54961,0
509,53521,0
53092,54619,0
102114,33471,0
84899,59325,0
128965,56000,0
100548,58513,0
73707,52078,0
94900,43300,0
36997,31284,0
65441,53778,0
67544,53047,0
76967,53078,0
100361,56259,0
80953,58703,0
103592,56697,0
37028,66882,0
41362,64169,0
113200,93490,0
79421,81686,0
41814,82033,0
77588,69123,0
41412,63713,0
8494,46849,0
108216,50303,0
65564,34184,0
100740,53803,0
38347,82733,0
47987,81033,0
119181,63213,0
65313,43094,0
38351,42894,0
81599,72623,0
121991,76751,0
47385,42894,0
50171,52553,0
43220,44394,0
85066,77079,0
36817,79079,0
37429,52303,0
24418,70123,0
31687,76079,0
69034,62213,0
12322,43344,0
96788,58447,0
81588,53713,0
69189,58497,0
21624,60372,0
117028,40610,0
18262,70367,0
122872,53939,0
109678,68147,0
70332,60697,0
108257,62762,0
87195,65582,0
73007,62497,0
37646,62963,0
13090,72767,0
83093,53168,0
46431,60447,0
32613,70576,0
49105,62663,0
104946,51538,0
52181,50853,0
46142,61613,0
14003,60078,0
41561,48278,0
21505,76710,0
118323,72717,0
24163,62497,0
97962,63261,0
125401,68267,0
35654,62063,0
99651,68113,0
8251,54009,0
20046,86820,0
65397,82236,0
96820,62163,0
8768,64659,0
33220,64992,0
129021,48503,0
20956,65469,0
2928,68217,0
248,51028,0
104528,65969,0
9619,65919,0
27936,55059,0
114642,56859,0
116874,89655,0
56623,58313,0
88449,67482,0
47402,52503,0
101089,64782,0
55818,61347,0
103848,63013,0
17122,62747,0
1217,61147,0
104265,46365,0
78675,58813,0
83179,58159,0
129756,60147,0
94936,62347,0
49669,58113,0
67314,52436,0
49130,56913,0
67821,73691,0
36537,63147,0
114556,62047,0
14318,55013,0
24663,60247,0
102330,67469,0
122815,61847,0
50296,60547,0
38262,47803,0
110809,40289,0
62151,52003,0
104142,59913,0
91092,62947,0
45405,66582,0
28694,74779,0
24062,73217,0
107433,34139,0
22509,43149,0
78841,59647,0
117187,59913,0
59831,59163,0
49570,56713,0
42629,64782,0
67325,47049,0
52374,64869,0
64680,62782,0
60475,56113,0
6884,53213,0
9829,53459,0
9216,60913,0
20023,35439,0
98675,47349,0
11988,51303,0
77337,53553,0
67278,46349,0
116834,34939,0
18125,48743,0
5316,48853,0
88720,35439,0
49526,49303,0
18843,46759,0
118423,43939,0
95580,47103,0
58218,51303,0
107687,52553,0
63257,58509,0
13244,52078,0
126775,45349,0
103752,43294,0
125600,51303,0
44605,50053,0
29571,48249,0
65492,54259,0
41988,32761,0
19003,47349,0
62196,58509,0
112641,49713,0
125582,50953,0
27261,45349,0
29303,51662,0
85574,50053,0
42240,52942,0
119278,48014,0
9693,46349,0
121258,48743,0
55205,60590,0
126102,49403,0
76574,66824,0
75141,61697,0
57296,70867,0
51135,50328,0
123015,57098,0
5915,61963,0
35703,89555,0
53101,61362,0
114067,63185,0
87038,66061,0
57438,47898,0
117474,60519,0
68757,66669,0
95516,65258,0
86382,30334,0
41467,54729,0
43274,32852,0
63718,59574,0
27012,70498,0
56012,69275,0
82973,64795,0
129081,68899,0
45364,60375,0
54868,56863,0
95153,65954,0
112538,64832,0
24095,56609,0
35085,59913,0
112234,58213,0
126239,60297,0
71538,66824,0
87806,68110,0
104526,48245,0
112902,43364,0
16324,60197,0
53004,52528,0
30712,58663,0
94865,58763,0
55156,55813,0
23512,54409,0
18183,59097,0
72278,50655,0
13974,73057,0
91253,54213,0
90661,61047,0
32319,50078,0
111053,65418,0
101183,58317,0
58158,38589,0
54130,66706,0
75293,57688,0
117419,72967,0
28106,57420,0
21334,41144,0
11616,53293,0
19465,56959,0
32396,60643,0
93114,71667,0
79645,57163,0
77963,62097,0
18540,56509,0
87461,62797,0
63348,32484,0
108903,60947,0
31727,53378,0
63396,55353,0
115203,42994,0
54301,55513,0
21200,59259,0
57922,55305,0
84874,30484,0
102356,70817,0
12340,37159,0
35983,28998,0
95452,53393,0
46936,55059,0
118801,50946,0
69844,48249,0
108218,53639,0
102540,21574,0
35025,53040,0
125195,32059,0
24464,58013,0
80073,28998,0
103545,25529,0
27926,63213,0
57471,43929,0
129816,53639,0
128617,55353,0
5792,52903,0
119779,48349,0
58885,53639,0
120827,55599,0
16500,51303,0
40600,35139,0
56852,58326,0
125728,44517,0
44062,24574,0
129444,60453,0
40295,52802,0
59765,44394,0
108191,42681,0
30766,57657,0
42548,51503,0
127254,68387,0
53661,47849,0
54703,48383,0
12498,51878,0
113049,50803,0
118242,48549,0
65941,50061,0
61029,32484,0
34490,41720,0
12847,39084,0
47956,63213,0
20260,51997,0
41515,71123,0
112467,31059,0
27302,40544,0
32996,48599,0
120000,62513,0
50656,48803,0
50832,52803,0
35257,35439,0
62108,75079,0
57197,41894,0
65873,51303,0
105364,72123,0
72564,52895,0
8727,37439,0
86535,46349,0
82001,56259,0
37676,46349,0
73176,52603,0
31382,56359,0
23657,55759,0
118177,53303,0
16527,57259,0
43312,32861,0
50852,55059,0
69993,49103,0
108877,56313,0
21703,48349,0
39318,55263,0
39423,38251,0
54035,52553,0
67433,52803,0
102175,54259,0
125765,54259,0
2609,50303,0
96691,49303,0
101459,53303,0
88808,41394,0
124264,47349,0
117013,59463,0
81876,46903,0
52099,34739,0
81773,52303,0
62675,59313,0
11764,47849,0
15314,60213,0
97556,71923,0
54779,80733,0
128833,63713,0
3160,44849,0
9301,81433,0
123784,62947,0
44720,56959,0
82925,58259,0
20696,64669,0
37217,64569,0
38101,56259,0
2863,54303,0
19139,68882,0
9746,56159,0
70629,73123,0
125568,45549,0
103816,49603,0
109577,72123,0
122385,64213,0
57709,62113,0
62099,67382,0
119254,37439,0
25735,69183,0
36688,63213,0
38517,56259,0
104045,64213,0
55285,57759,0
103553,43944,0
98373,76479,0
36103,53803,0
27589,50403,0
33759,64213,0
54609,51803,0
101653,60713,0
2829,83676,0
98741,59963,0
38505,95490,0
53216,44849,0
25817,70323,0
120188,50403,0
51984,55259,0
36692,65369,0
17752,63213,0
79927,54559,0
3373,64269,0
40084,64569,0
72119,65369,0
114942,65169,0
93749,54303,0
7986,70817,0
65861,67669,0
126329,65169,0
101018,29529,0
55217,43794,0
52441,64882,0
94921,49603,0
7371,65169,0
94753,70513,0
71984,53303,0
82323,62947,0
129345,37439,0
87042,68169,0
124912,64213,0
10362,52303,0
4563,80033,0
114683,60213,0
126912,41394,0
53488,42394,0
63441,35641,0
97205,37239,0
11729,48349,0
127054,70117,0
3387,62213,0
118648,57659,0
8303,64213,0
106415,62947,0
21048,44622,0
19679,41622,0
71589,64013,0
63536,62947,0
19540,51303,0
22110,62713,0
67626,63213,0
121518,59447,0
42100,62713,0
92909,51903,0
77323,65269,0
25908,68382,0
36569,69317,0
26023,44849,0
21254,64382,0
28947,64382,0
9372,70317,0
111529,68817,0
36823,70217,0
122626,72817,0
5136,54759,0
10500,48899,0
66416,69317,0
17243,59947,0
87731,62813,0
42355,51303,0
70863,64982,0
105764,44394,0
111788,65382,0
85044,71817,0
104860,66669,0
77712,47349,0
120269,80186,0
106538,65382,0
108860,69317,0
32194,57259,0
115338,61447,0
82687,69817,0
125743,70497,0
30580,64882,0
105908,66769,0
3673,72123,0
37800,60713,0
94840,61213,0
27285,65519,0
58208,67382,0
43405,69317,0
2936,69623,0
123399,56259,0
105227,69347,0
44167,59947,0
10991,60313,0
56264,69317,0
86564,70217,0
126536,64382,0
126218,69247,0
5816,58013,0
29951,59547,0
29814,65669,0
75285,69747,0
94271,69623,0
13729,65669,0
82797,69169,0
84715,70317,0
16673,37939,0
99665,64882,0
48821,59259,0
56050,69623,0
33213,42394,0
28823,53803,0
97250,68482,0
911,65582,0
79075,30484,0
36995,66669,0
97951,48849,0
117838,38439,0
38346,65169,0
2,44349,0
98896,59947,0
17731,20353,0
108870,93540,0
4189,56259,0
13152,83989,0
82989,53303,0
121552,63947,0
85268,61713,0
13472,46549,0
60621,54303,0
61533,46349,0
94885,85340,0
110290,53393,0
50811,47349,0
96936,47849,0
39507,66169,0
16868,31784,0
88379,38939,0
112491,61213,0
41470,60947,0
41660,33484,0
110549,37939,0
54460,46349,0
77997,59473,0
91901,50078,0
124494,30401,0
3732,96490,0
83154,52578,0
18967,27981,0
109450,29984,0
57907,68882,0
120291,67882,0
33903,66882,0
1412,64382,0
121368,66882,0
24401,57013,0
18922,60213,0
30362,61213,0
4773,68882,0
79881,47145,0
30495,66882,0
59517,63907,0
90802,66169,0
27346,64213,0
65752,84033,0
126631,83686,0
86450,67882,0
13783,70017,0
51237,61100,0
10148,67882,0
72360,63213,0
127887,66382,0
112923,63907,0
88274,65607,0
98601,66882,0
113127,64757,0
99568,46849,0
83068,61213,0
25078,51303,0
24293,69792,0
129352,65607,0
18359,49349,0
19705,58259,0
88297,90555,0
25246,65607,0
127384,67307,0
95794,68382,0
58946,63213,0
82617,63907,0
9574,41524,0
127413,55013,0
124482,53078,0
101630,22196,0
41219,46379,0
19824,42308,0
55944,50743,0
37309,42014,0
30786,47349,0
10539,71173,0
79463,41524,0
104718,44249,0
61485,45889,0
115200,36686,0
103759,49349,0
124526,60453,0
116390,50253,0
79152,56579,0
122373,36581,0
125186,48293,0
48045,47849,0
7768,51919,0
68591,14440,0
6013,35493,0
40251,56383,0
97721,47359,0
127994,52303,0
80673,45445,0
16913,44749,0
7197,50478,0
104764,51878,0
68179,52978,0
52956,55013,0
51420,51578,0
115490,51078,0
71712,50478,0
80201,55013,0
117277,47645,0
43123,43210,0
82144,52303,0
119639,46645,0
27980,40894,0
50188,48645,0
19963,43894,0
38462,33984,0
73845,49803,0
26018,52478,0
129177,48645,0
5790,52078,0
990,33484,0
94667,43710,0
9136,51178,0
1512,58295,0
44407,45645,0
125062,50478,0
27400,23574,0
93553,54813,0
65372,33841,0
54242,51578,0
103383,41094,0
48069,55559,0
127842,32166,0
90509,44349,0
95351,57159,0
24557,53303,0
71374,56913,0
80320,42394,0
9739,57259,0
34048,68782,0
109117,48099,0
121180,42394,0
109349,45349,0
18111,57159,0
129172,58409,0
12253,61213,0
38252,58913,0
43526,62113,0
91164,57159,0
116215,52203,0
104559,59259,0
55287,60213,0
32078,59159,0
30507,57259,0
50437,57159,0
16752,57259,0
1258,34484,0
126288,57159,0
85794,55913,0
41230,57159,0
33306,57259,0
112767,51303,0
60180,69069,0
66992,55759,0
67487,54303,0
24979,32734,0
117798,57059,0
126128,58759,0
67372,57159,0
73386,56913,0
97560,59159,0
42286,57159,0
51005,55259,0
27704,57259,0
16389,52078,0
33944,56913,0
48107,55759,0
117245,59059,0
112242,55259,0
82510,45099,0
8027,55259,0
26791,57159,0
62391,56509,0
94210,55259,0
76494,57159,0
68683,69077,0
41872,55159,0
4398,54759,0
128490,56259,0
100497,49349,0
89478,55259,0
123023,57259,0
68172,42894,0
11391,53303,0
79876,48349,0
12134,57159,0
77573,43394,0
47199,58259,0
20887,53803,0
35545,55713,0
90880,54285,0
4244,34439,0
107472,49145,0
101504,40678,0
17038,44623,0
72381,58664,0
6738,56747,0
18033,34484,0
29092,56013,0
111142,38960,0
6612,69693,0
45656,51578,0
126673,47145,0
10740,55013,0
43855,30984,0
83073,44849,0
96464,47845,0
72220,32684,0
12556,47232,0
28003,54753,0
51308,57759,0
92172,50006,0
13959,41920,0
125995,44545,0
105697,52518,0
40533,49803,0
29665,50578,0
47618,44831,0
90380,73057,0
72416,63368,0
35089,52903,0
125041,49578,0
17802,42710,0
114515,51978,0
106639,58515,0
3837,41614,0
127595,35163,0
118687,49478,0
108700,22443,0
121222,30838,0
59397,43710,0
33153,47145,0
80639,53578,0
127579,51878,0
32872,52449,0
119993,30184,0
86917,42710,0
85837,50078,0
123633,59197,0
59285,47688,0
92603,27148,0
2865,97980,0
59175,48145,0
35283,51278,0
109039,96195,0
60110,42210,0
956,57013,0
112607,47645,0
118790,52814,0
38254,44345,0
89650,50453,0
21784,51328,0
35258,39900,0
77787,55357,0
4722,51878,0
49588,55613,0
17963,43945,0
79186,43894,0
29953,52636,0
125675,52391,0
41601,69692,0
49620,49048,0
97736,70317,0
97052,59482,0
119474,26329,0
17499,52578,0
38674,68669,0
41131,47862,0
40680,49633,0
54194,30084,0
126014,52636,0
98901,64089,0
26635,57013,0
4998,44645,0
110669,71067,0
22367,46145,0
62016,48645,0
30856,43000,0
106678,51278,0
29596,57512,0
125014,66382,0
14198,57815,0
77725,48849,0
49868,49407,0
90945,46315,0
129606,72307,0
127395,36525,0
71133,49278,0
84464,50678,0
127748,37938,0
106060,45099,0
99494,54193,0
126119,43445,0
27716,45645,0
87934,54802,0
85348,57450,0
89629,53263,0
42451,39846,0
88790,98389,0
119000,29157,0
43053,22078,0
108528,48635,0
92080,36598,0
15122,46339,0
22599,54503,0
86925,43460,0
56397,45395,0
102750,45532,0
103594,46599,0
107317,43710,0
36143,36275,0
84439,42029,0
67518,58750,0
93151,46849,0
83140,51578,0
23075,41340,0
122880,69317,0
110041,43327,0
96322,58513,0
23638,41648,0
8769,62628,0
117274,51278,0
14598,70317,0
76346,54913,0
106994,48849,0
117650,55513,0
71419,34602,0
31514,51028,0
16036,64452,0
62127,70317,0
85127,50679,0
95879,49328,0
77079,51418,0
114651,45895,0
88001,55473,0
19763,42894,0
89434,40120,0
101077,70560,0
91926,50578,0
119256,71317,0
92090,54313,0
25155,50578,0
2006,61447,0
86512,53617,0
60352,55128,0
58363,66382,0
64776,53078,0
123639,57513,0
10662,53789,0
11008,55861,0
49466,45099,0
127007,51824,0
76956,50578,0
65316,54039,0
17105,55763,0
23424,50554,0
78764,56007,0
111452,44545,0
75912,57459,0
41854,57512,0
97281,92555,0
71297,53278,0
95181,54039,0
6488,59307,0
49144,51006,0
111183,39310,0
32221,53568,0
96546,30894,0
110239,66382,0
65800,41118,0
26498,49238,0
2989,30755,0
18755,57985,0
38265,44964,0
16623,65382,0
47248,64382,0
56833,57113,0
79750,48249,0
111000,51500,0
77058,48839,0
41869,50488,0
129850,54013,0
1731,40994,0
122248,30144,0
80281,37725,0
67074,53934,0
83295,62397,0
42009,47145,0
17252,53328,0
2779,48645,0
36070,25729,0
26784,37439,0
23497,61447,0
41233,91955,0
55947,97989,0
23481,66182,0
5841,56813,0
56183,44645,0
30510,43710,0
97809,29081,0
48187,35199,0
59754,92055,0
107129,95990,0
34360,50803,0
49707,57113,0
20032,53286,0
100365,96591,0
33160,28029,0
96588,57813,0
59971,47245,0
78707,25895,0
46441,50513,0
25557,54013,0
55149,50522,0
111718,54993,0
75225,51103,0
43119,36439,0
63009,47849,0
14418,62813,0
121808,44394,0
56285,46349,0
1712,54303,0
113235,52303,0
73233,48545,0
102210,53303,0
120221,59747,0
32610,53303,0
73677,55913,0
9842,52803,0
80015,59013,0
43144,56259,0
23703,55559,0
13584,59547,0
102235,70340,0
51714,60747,0
127116,57013,0
70087,50303,0
45662,65869,0
86251,43894,0
61635,42394,0
109541,55913,0
97858,51078,0
44006,43394,0
83861,54747,0
59600,58513,0
31099,46149,0
14129,50778,0
35010,53078,0
98322,53578,0
23098,42394,0
66285,60747,0
66618,55259,0
59949,24889,0
91570,60352,0
95560,69103,0
54250,32174,0
72176,56852,0
50380,61529,0
46452,52749,0
119838,57157,0
78022,78813,0
113557,58797,0
65687,47073,0
101278,56377,0
63558,70921,0
77182,66187,0
17093,60352,0
17950,59387,0
8849,62844,0
43429,50303,0
94221,62359,0
31693,57900,0
94805,56962,0
22392,54543,0
55063,54643,0
47862,52603,0
98876,57168,0
18593,49883,0
35929,56683,0
21446,51633,0
100632,35084,0
80489,60837,0
5267,49858,0
128157,64299,0
88919,53573,0
37070,30664,0
87803,55562,0
47102,53573,0
51925,60463,0
83345,39889,0
55460,63814,0
100573,56902,0
20123,56672,0
27448,54058,0
50289,57042,0
16734,51633,0
48480,40759,0
89044,55331,0
18161,64299,0
34145,59327,0
65801,42754,0
27254,54743,0
108290,60213,0
122951,50303,0
121925,56259,0
7070,54259,0
104649,54259,0
43808,51553,0
12083,64169,0
75475,33484,0
18349,77079,0
35451,61213,0
74827,50903,0
45166,56259,0
100075,61463,0
53090,77079,0
103388,62213,0
56839,38439,0
43907,51303,0
6462,47500,0
120628,60213,0
41171,58259,0
22241,49028,0
10006,49500,0
112311,70643,0
27884,48553,0
85041,50003,0
93785,56463,0
127048,50703,0
73319,37439,0
121326,53078,0
99668,51003,0
92344,62947,0
124583,60213,0
122585,55259,0
94069,37409,0
29004,39064,0
110374,34639,0
40740,55013,0
106266,58713,0
8101,49203,0
74929,50303,0
86712,52303,0
61173,41294,0
85099,39074,0
116958,55259,0
43541,83837,0
100916,40894,0
45913,50373,0
110085,48364,0
85852,44549,0
6632,49203,0
16347,39394,0
66573,58200,0
63607,61913,0
82535,52078,0
85919,33350,0
27608,58447,0
128556,13864,0
55166,50828,0
16198,57227,0
85449,44880,0
87163,46968,0
91058,42044,0
109401,41985,0
80242,65782,0
75596,46869,0
128353,57227,0
102592,46968,0
11385,49863,0
103658,48673,0
38473,53679,0
104627,47933,0
6119,58013,0
103605,27849,0
63232,42044,0
22575,30494,0
67655,55759,0
103454,59423,0
715,52714,0
75833,35524,0
114873,69197,0
5983,65782,0
60399,58458,0
112061,32629,0
127993,51503,0
5036,54398,0
17155,47933,0
122735,57227,0
103498,42189,0
119535,36839,0
31328,23114,0
77052,39339,0
76980,56528,0
19820,45084,0
56888,60122,0
79457,47933,0
36827,41269,0
100398,31464,0
21040,27784,0
26041,45879,0
103428,29479,0
108752,54519,0
13433,36105,0
113717,37743,0
124285,64053,0
85034,20794,0
49653,26659,0
123514,32434,0
79347,53913,0
43341,49483,0
16260,47548,0
21129,28921,0
112663,60027,0
1136,64327,0
10426,49488,0
89565,49973,0
41928,27068,0
117398,25689,0
75154,42044,0
107172,31464,0
57641,32710,0
106033,48849,0
21448,46854,0
92132,45675,0
2823,54228,0
70672,35299,0
39946,31464,0
116524,57117,0
114730,43939,0
12069,47451,0
110414,57383,0
40965,55538,0
110619,39920,0
64441,47063,0
59001,45879,0
54291,40919,0
66383,63387,0
99525,42969,0
19847,44309,0
70749,58087,0
14100,64869,0
8279,53906,0
40408,56971,0
86193,54961,0
104083,45685,0
123577,54227,0
41976,59542,0
128483,57259,0
75627,56259,0
95523,51303,0
66185,57259,0
101994,46349,0
90709,56259,0
113240,51303,0
90860,56259,0
8123,56013,0
116967,51303,0
11186,51078,0
78693,56259,0
80437,56259,0
26871,56259,0
51963,51078,0
118551,57259,0
103772,41394,0
41711,46349,0
106110,32684,0
97509,57513,0
90567,49503,0
111421,46849,0
119746,51803,0
54271,54303,0
28223,34484,0
88336,98390,0
60521,59259,0
7226,60447,0
71703,55259,0
35809,59947,0
34561,60713,0
58223,44094,0
23912,58759,0
9734,58258,0
122756,51303,0
216,40394,0
17474,24029,0
99052,57513,0
112519,46749,0
55333,47349,0
26432,59259,0
51754,61947,0
51311,35875,0
95172,41394,0
37290,60447,0
111041,53378,0
38718,56259,0
25005,55259,0
120575,33584,0
85298,43210,0
99678,43493,0
71859,49278,0
52627,53803,0
27160,73717,0
50756,56713,0
22350,48349,0
99207,51503,0
2182,42394,0
14840,50743,0
16778,46869,0
120697,43929,0
112464,55353,0
108703,46869,0
70886,42994,0
114507,40054,0
92486,46869,0
19926,46869,0
82304,42014,0
92067,50743,0
5486,49763,0
15544,47849,0
53876,26469,0
88588,52703,0
105582,36179,0
10120,52703,0
8204,47849,0
47991,52478,0
62544,40054,0
97359,46869,0
96446,51723,0
84045,45685,0
26582,45889,0
62942,52900,0
22224,44909,0
104119,57559,0
80215,75751,0
15650,59947,0
84266,67882,0
79940,79936,0
18495,78751,0
14677,46349,0
69246,65382,0
104239,61637,0
58882,54659,0
85868,34419,0
36745,69523,0
74347,54759,0
1396,61947,0
52386,51653,0
24154,61947,0
6144,44495,0
120946,34339,0
66838,73911,0
111970,65169,0
71532,66882,0
100467,61447,0
52567,77766,0
8239,48145,0
91064,60347,0
10192,49478,0
88841,46145,0
1286,54013,0
57190,57613,0
67934,65582,0
98363,61847,0
60022,49303,0
98002,48049,0
102445,53303,0
47108,39094,0
103136,50078,0
91715,53659,0
69005,54013,0
128067,48349,0
122928,49078,0
72189,54013,0
6523,42694,0
50362,60947,0
30432,56259,0
16988,52303,0
25613,54413,0
18256,56259,0
121721,38275,0
52675,52703,0
129321,43495,0
76314,59947,0
78714,46145,0
92772,36439,0
86518,32484,0
105474,56609,0
102827,54013,0
45668,80706,0
28762,58447,0
13526,53078,0
5735,35875,0
95136,53583,0
19384,91550,0
76928,31484,0
117476,42002,0
122077,45599,0
22008,66669,0
74821,45349,0
65935,56259,0
117828,55759,0
123707,44849,0
103562,33284,0
68309,71067,0
90864,35375,0
125207,35875,0
49327,33939,0
87657,53959,0
80949,70123,0
105489,39594,0
106222,54227,0
84152,66419,0
90488,65169,0
98080,44349,0
102104,34439,0
113615,44349,0
2773,71291,0
96332,50803,0
12247,35239,0
84389,73379,0
57949,23324,0
24362,53803,0
84252,56759,0
101498,38439,0
45914,75251,0
92839,15119,0
70270,82033,0
37587,52203,0
106137,51803,0
118175,68169,0
86481,28529,0
25633,53103,0
129235,59713,0
36135,100151,0
95192,52903,0
37598,40144,0
18076,73623,0
73343,44394,0
100788,44394,0
21422,50553,0
53926,48349,0
93870,47349,0
87054,49349,0
510,53078,0
119923,46599,0
99958,48599,0
100620,45849,0
91616,50303,0
8070,49349,0
107986,39275,0
28315,52328,0
82411,48145,0
46668,49349,0
40115,50303,0
19006,57259,0
27221,47145,0
83717,37439,0
78756,54303,0
24200,46349,0
52729,39439,0
30272,48599,0
101910,68882,0
