Eligible_id,Client_Income,Client_Income_Type,Active_Loan,Credit_Bureau,
77624,11250,Retired,1,2,
48765,54000,Commercial,0,2,
70655,16650,Service,1,0,
49173,18900,Retired,1,1,
27543,18000,Commercial,0,1,
95128,18000,Govt Job,1,,
87046,18000,Govt Job,0,0,
36388,15750,Service,1,3,
72476,12150,Retired,0,4,
51932,13500,Service,1,2,
79017,9000,Commercial,1,2,
15724,13500,Service,0,0,
23790,13500,Commercial,0,,
51539,6750,Service,1,1,
3623,15750,Commercial,0,3,
3196,27000,Commercial,0,1,
125414,9900,Service,0,1,
18453,10800,Service,0,6,
9359,13275,Commercial,1,0,
64846,18000,Commercial,0,0,
57928,13050,Commercial,0,5,
101422,33750,Service,0,7,
36754,9000,Service,0,1,
43068,8100,,1,2,
32992,18000,Service,0,1,
64886,15750,Service,0,,
101324,18000,Service,1,0,
49687,11700,Commercial,0,0,
31840,14850,Service,1,0,
71936,18000,Service,0,1,
14749,27000,Service,1,0,
114464,9000,Commercial,0,0,
53821,18000,Commercial,0,0,
39822,18900,Service,0,1,
87534,18000,Service,0,,
73724,15750,Commercial,0,4,
118725,29623.5,Commercial,0,3,
102930,27000,Service,0,4,
36373,20475,Service,0,0,
25333,5400,Govt Job,1,4,
61252,6300,Retired,1,0,
32054,22500,Commercial,0,0,
86981,45000,Commercial,1,1,
128073,18000,Service,1,7,
46101,10800,Retired,,,
71063,13050,Govt Job,1,3,
99780,22050,Commercial,0,,
40340,22500,Service,1,4,
12368,6750,Retired,0,3,
47501,18000,Govt Job,1,1,
129428,3150,Retired,1,,
117036,16200,Commercial,0,1,
86285,32850,Service,1,2,
39506,38250,Service,0,3,
122885,13500,Service,1,7,
96051,13500,Retired,1,,
83677,10800,Retired,0,,
66910,12150,Service,0,0,
41609,11250,Commercial,1,3,
68903,9000,Retired,1,2,
40038,15750,Retired,0,,
50749,22500,Service,0,3,
15760,13500,Commercial,1,2,
74733,67500,Service,0,0,
122258,9000,Commercial,1,1,
88325,38250,Service,1,0,
58507,11250,Service,0,2,
20722,9000,Service,0,2,
123367,13500,Service,1,4,
108601,11250,Service,1,2,
101266,24750,Govt Job,0,4,
6206,15750,,1,,
9091,8730,Retired,1,3,
51632,,Service,0,2,
19235,19350,Retired,0,5,
36686,15750,Service,,6,
24751,22500,,0,0,
16738,10350,Retired,0,,
29747,31500,Commercial,0,0,
23844,38250,Service,0,4,
115769,13500,Service,1,1,
26323,8100,Service,1,0,
93926,30600,Commercial,1,,
38130,9000,Service,0,,
92324,15750,,1,4,
60391,12600,Service,1,2,
12067,7200,Retired,0,3,
100731,36000,Service,1,2,
81208,7650,Service,0,,
29905,15750,Retired,0,3,
50664,36000,Service,1,3,
7392,10350,Commercial,1,4,
88289,24750,Commercial,1,3,
60424,67500,Service,1,,
56818,8550,Retired,0,4,
105193,13500,Retired,1,1,
52755,20250,Service,1,,
90491,13500,Service,1,3,
29685,22500,Service,1,2,
43920,11700,Commercial,0,,
59481,22500,Service,1,1,
78161,20250,Retired,1,1,
121832,22500,Commercial,0,4,
41237,23400,,0,,
105175,11250,Service,0,1,
63195,13500,Retired,0,,
73115,16650,Retired,0,,
10140,15750,Commercial,0,4,
20140,36000,Commercial,1,3,
6159,21600,Service,1,1,
76729,13500,Retired,1,3,
120243,7200,Retired,,6,
49453,6750,Commercial,1,5,
15902,6750,Commercial,1,3,
74082,20250,Service,0,2,
48138,16200,Service,1,6,
51276,11250,Service,1,1,
90836,13500,Service,,3,
103205,15750,Commercial,1,0,
62011,27000,Service,1,2,
27920,,Service,0,0,
104065,31500,Service,0,0,
30763,8190,Service,1,0,
28098,8100,Govt Job,1,1,
19779,4950,Retired,0,,
2736,27000,Govt Job,1,2,
99085,10800,Service,0,,
10013,45000,,1,2,
89207,19350,Commercial,1,8,
119215,14850,Commercial,1,2,
110272,11250,Retired,1,,
67108,8100,Service,0,0,
70054,,Service,1,2,
118153,15750,Commercial,1,0,
52658,11250,Retired,1,3,
45569,9000,Service,0,0,
12862,31500,Service,1,1,
57201,6750,Retired,1,,
3477,9000,Commercial,0,3,
107208,22500,Service,0,,
79857,4500,Retired,0,,
36856,22500,Service,1,0,
92945,11250,Retired,0,,
74450,9000,Retired,0,1,
76937,13500,Service,1,5,
17331,12150,Service,0,,
122056,36000,Service,1,0,
42192,67500,Retired,0,1,
13637,11250,Service,0,,
5640,13500,Service,1,3,
79636,3420,Service,1,,
66031,13500,Service,,0,
123888,13500,Service,0,4,
74879,18000,Commercial,,0,
49066,9000,Service,0,2,
39364,18000,Service,0,3,
49275,14850,Service,0,0,
90793,11250,Service,0,7,
90877,9000,Service,1,,
87348,13500,Service,1,,
34774,20250,Retired,0,0,
33195,12150,Govt Job,0,0,
28409,12600,Service,1,0,
13771,33750,Commercial,1,0,
116199,13500,Commercial,0,2,
27942,31500,Commercial,0,1,
188,36000,Service,0,0,
109598,22500,Service,0,1,
112611,9000,,0,2,
128933,13500,Service,1,1,
39024,22500,Retired,1,,
6739,11250,Service,1,3,
129146,18000,Service,0,0,
98426,7650,Service,1,4,
9546,5850,Govt Job,0,1,
35804,14400,Commercial,,2,
79115,13500,Retired,0,0,
1586,25200,Govt Job,0,5,
56618,20250,Retired,1,2,
44941,12600,Service,0,1,
92787,10350,Service,,1,
1194,7650,Service,0,,
99808,16200,Service,1,0,
4340,22050,Govt Job,0,3,
120128,18000,Service,0,1,
60706,9450,,1,0,
105753,18000,Retired,0,2,
100231,5400,,1,1,
112495,9000,Commercial,1,1,
2405,15750,Retired,1,1,
63769,18000,Commercial,0,5,
28289,31500,Commercial,1,1,
122007,38250,Service,1,2,
80008,22500,Service,1,2,
95889,22500,Commercial,1,,
84362,18000,Service,1,4,
113767,9900,,0,,
126845,15750,Service,0,1,
125803,18000,Retired,0,,
53272,18000,Service,0,2,
28606,24750,Commercial,,,
98512,15750,Commercial,0,0,
51128,11250,Retired,0,0,
6207,13500,Service,1,,
30988,22500,Service,1,1,
30666,12150,Commercial,1,6,
61868,9000,Service,0,0,
121282,29250,Service,0,2,
107321,31500,Service,0,0,
6782,11250,Service,0,0,
43667,18000,Service,0,1,
92490,11250,Service,0,1,
5573,11250,Retired,1,3,
99260,7650,Govt Job,1,1,
82748,22500,Retired,0,,
89135,10350,Retired,0,0,
72729,20250,Retired,0,6,
70774,9450,Retired,0,0,
109963,11250,Commercial,0,,
40952,9000,Service,0,2,
94267,22500,Service,0,,
57268,11250,Govt Job,1,1,
129485,9000,Service,1,2,
47289,11250,Commercial,0,2,
128687,22500,Commercial,1,4,
9207,24750,Commercial,1,4,
101897,6750,Service,1,,
79989,18000,,1,0,
67173,6750,Service,0,5,
12802,11250,Service,1,,
119309,11250,Service,,1,
129307,22500,Commercial,1,3,
72592,16650,Commercial,0,,
109858,10800,Service,1,3,
21031,6750,Retired,0,2,
66170,27000,Commercial,1,5,
84813,9900,Retired,0,0,
116995,20250,Service,0,1,
56391,40500,Commercial,,,
119804,20250,Govt Job,1,0,
42924,38250,Service,1,1,
83616,9000,Service,1,5,
88434,17100,Service,1,0,
96766,23400,Service,1,1,
85426,16200,Service,1,,
39290,20250,Service,0,0,
124994,15750,Govt Job,0,0,
77522,15750,Govt Job,0,1,
32787,38250,Commercial,0,5,
99987,11250,Service,0,1,
1000,13500,Service,0,2,
12129,8550,Govt Job,0,,
107716,27000,Commercial,0,7,
25018,7650,Service,1,,
83657,19800,Retired,0,3,
23830,4500,Service,,,
108978,15750,Service,1,,
56429,9000,Service,1,4,
33479,11250,,0,0,
63377,22500,Commercial,1,2,
15940,15300,Service,0,2,
50397,13500,Service,0,3,
36510,15750,Retired,0,5,
99748,9000,Service,0,0,
90404,10800,Service,1,0,
45456,,Retired,0,9,
120166,6750,Service,0,3,
87508,13050,Service,1,2,
38419,21600,Commercial,1,3,
121716,8100,Service,0,,
25030,11250,Govt Job,1,2,
20577,8100,Commercial,1,0,
23727,45000,Service,1,2,
121223,21150,Service,0,,
109161,13500,Commercial,1,3,
69805,17100,Retired,0,2,
119028,9000,Service,1,,
108244,18000,Retired,1,,
14918,54000,Commercial,,,
15042,7650,Service,0,,
43545,11250,Service,0,3,
41478,22500,Commercial,1,0,
6065,22500,Retired,1,0,
104309,13500,Service,0,2,
89608,20250,Service,1,2,
56315,22500,Commercial,0,2,
17538,12600,Service,1,1,
97764,13500,Retired,1,3,
3873,18000,Commercial,0,1,
86929,15750,Service,0,1,
58899,9450,Service,1,2,
21922,41400,Commercial,0,0,
96975,7650,Retired,1,0,
128797,15750,Service,0,0,
108209,13500,Retired,0,0,
92669,6750,Service,1,3,
104097,33750,Commercial,1,0,
79930,22500,Commercial,1,0,
72370,14400,,0,1,
119057,22500,Service,1,,
22323,8100,Service,0,0,
71728,20250,Service,1,5,
66684,13500,Service,,0,
72591,13500,Service,0,4,
103724,22500,Commercial,0,5,
72362,11250,,1,6,
14228,27000,Commercial,0,4,
17486,22500,Service,0,6,
64517,9450,Commercial,0,,
75853,18000,Commercial,0,2,
99284,18000,Service,0,0,
65209,11250,Commercial,0,2,
61411,27000,Retired,1,9,
57612,42750,Retired,,7,
32732,6750,Service,1,,
63012,9000,Retired,1,3,
6456,11250,Service,0,2,
54168,30150,Service,1,3,
28215,6750,Service,0,1,
19479,9900,Service,0,6,
4784,13500,Service,1,4,
103886,9000,Service,0,1,
44396,13500,Commercial,1,3,
19960,20250,Commercial,1,0,
114061,24750,,1,0,
123173,10350,Retired,1,1,
118694,22500,Commercial,1,5,
51903,5850,Retired,0,2,
53711,10350,Service,0,2,
65942,9450,Service,0,0,
33085,,Retired,0,,
50417,9450,Govt Job,0,3,
84169,36000,Commercial,0,1,
35514,6750,Service,0,1,
107742,9450,Retired,1,1,
44513,11250,Service,1,0,
83379,8100,Service,1,5,
118192,11250,Service,1,,
49790,9000,Retired,0,0,
104777,26100,Service,0,2,
16590,7650,Service,0,,
7599,11250,Service,1,2,
5612,23400,Service,0,,
58698,11250,Service,0,,
108017,15750,Service,0,1,
87144,20250,Govt Job,1,0,
10070,15750,Service,1,3,
64040,15750,Retired,0,2,
30896,20250,Retired,0,3,
44832,38700,Commercial,0,3,
123230,27000,Service,,2,
119407,22500,Service,0,4,
71691,15750,Service,1,1,
101796,11250,Commercial,0,7,
102438,11250,Service,0,2,
38296,13500,Commercial,0,0,
122637,18000,Service,1,4,
63559,13500,Service,1,2,
20223,13500,Commercial,1,2,
94962,10800,,,1,
100647,,Retired,0,3,
79313,20250,Service,0,2,
106859,11700,Govt Job,1,1,
18339,40500,Service,1,1,
12821,13500,Service,0,0,
121521,6750,Retired,1,0,
32494,13500,Commercial,0,0,
105902,22500,Service,1,1,
128712,18000,Service,1,4,
62552,,Govt Job,1,3,
35397,15300,Service,1,4,
79376,10800,Retired,1,,
96355,22500,Service,1,1,
56417,21600,Service,0,2,
90934,11250,Service,0,1,
64345,11250,Service,0,1,
90702,13500,Service,1,2,
111936,58500,Commercial,1,1,
57171,31500,Service,1,0,
10079,13500,Service,0,7,
122322,5625,Retired,0,,
44166,13500,Service,1,4,
9520,27000,Commercial,0,1,
76719,14400,Service,0,2,
119594,15750,Retired,1,2,
118818,16200,Service,0,4,
81853,15750,Service,1,5,
48907,27000,Service,1,0,
76504,11250,,0,1,
128901,24750,Service,1,2,
2159,13500,Retired,0,0,
3323,27000,Service,0,,
681,18000,Service,0,1,
30499,15750,Service,0,2,
62895,27000,Service,1,0,
122257,20250,Service,1,0,
89537,36000,Service,0,1,
51585,,Service,1,2,
74351,27000,Commercial,1,0,
100223,11250,Commercial,,3,
5275,,Govt Job,0,1,
77117,24750,Service,0,2,
22012,8550,Service,1,,
65065,11250,,0,2,
80206,20250,Service,1,0,
90851,22500,Service,1,,
21741,29250,Govt Job,1,3,
71522,15750,Service,0,0,
89921,13500,Commercial,0,0,
91462,20250,Commercial,0,4,
52461,14400,Service,0,0,
72034,22500,Commercial,0,0,
116050,13500,Service,1,0,
115176,13050,Service,1,5,
106774,24750,Commercial,1,7,
16176,22500,Commercial,1,,
104132,7650,Service,1,2,
106787,7560,Service,0,2,
72968,15750,Retired,0,1,
104591,8332.2,Commercial,0,0,
15868,,Govt Job,1,2,
105479,54000,Retired,1,,
52823,7650,Service,1,,
88044,40050,Commercial,0,4,
83645,6750,Service,1,0,
120170,18000,Retired,0,1,
96044,11250,Service,1,,
35576,9000,Service,0,1,
82941,11250,Service,0,0,
126979,15750,Service,1,1,
36830,13500,Service,0,5,
16474,11700,Retired,0,0,
63662,20250,Commercial,0,,
6169,20250,Retired,,0,
104230,31500,Commercial,0,0,
108916,9000,Commercial,1,1,
33194,9450,Retired,0,3,
40703,11250,Commercial,1,3,
5648,29250,Retired,1,7,
90805,11250,Service,1,2,
111181,18000,Commercial,0,1,
80564,21600,Service,1,0,
26511,11250,Service,1,,
63005,18000,Commercial,0,0,
102514,67500,Service,1,0,
61720,20250,Commercial,0,5,
1991,13500,Service,0,2,
68318,13500,Commercial,0,0,
61637,10800,Service,1,0,
64786,9000,Retired,0,0,
86478,10800,Service,1,,
38182,6750,Service,1,3,
97378,13500,Service,1,4,
99954,25200,Commercial,0,3,
78459,16200,Service,0,2,
92423,13500,Service,1,0,
39007,22500,Commercial,1,0,
128130,15750,Service,1,,
82379,6750,Service,1,,
81959,11250,Service,1,4,
48998,,Commercial,1,6,
84737,12150,Service,1,3,
126680,11250,Service,0,0,
57360,27000,Commercial,0,5,
53555,22500,Commercial,0,0,
31787,14400,Service,0,2,
35602,16650,Service,1,6,
19943,9000,Service,1,3,
40820,26100,Service,1,0,
125544,8550,Service,0,0,
105470,18000,Service,1,2,
104523,13500,Service,1,,
51230,22500,Service,0,,
117742,18000,Service,1,0,
126078,8100,Service,0,0,
63742,13500,Service,1,1,
16724,9000,Service,1,1,
5029,9900,Govt Job,1,0,
71005,18000,Retired,,1,
27905,9900,Commercial,1,0,
14705,20250,Govt Job,0,4,
114826,20250,Commercial,0,4,
49924,24750,Commercial,0,1,
125615,13500,Retired,0,1,
30466,15750,Commercial,0,,
124700,13500,Commercial,1,1,
122321,22500,Commercial,1,7,
14144,6750,,1,0,
117019,4500,Service,0,0,
129758,54000,Service,0,4,
109880,22500,Service,1,0,
52853,4730.4,Retired,0,2,
90352,18000,Commercial,0,,
104351,9900,Commercial,,0,
116957,13500,Retired,0,3,
78455,,Govt Job,1,,
24344,9000,,1,0,
40423,45000,Govt Job,0,2,
46459,18000,Service,0,,
109096,22500,Commercial,0,0,
16158,13500,Service,0,3,
62014,13500,Service,1,5,
115311,18000,Service,0,1,
19261,9000,Govt Job,,1,
3191,15750,Service,1,2,
34255,8100,Service,0,,
82683,20250,Commercial,,2,
69305,13500,Service,0,0,
34338,20250,Commercial,0,0,
21841,18000,Commercial,1,,
37292,18000,Service,1,1,
112769,7650,Retired,1,,
50330,31500,Service,1,3,
93324,22500,Service,0,3,
30468,22500,Retired,0,,
129055,22500,Service,0,6,
65367,7650,Service,1,0,
116032,17550,Service,0,,
102014,14400,Govt Job,1,4,
103637,10350,Service,1,,
59028,13500,Service,0,,
92354,6750,Retired,1,7,
60805,11250,Commercial,1,1,
110225,13500,Service,0,0,
17854,9000,Service,1,2,
126652,18000,Service,0,1,
78809,18000,Govt Job,1,0,
82174,15750,Service,0,1,
77204,18000,Commercial,0,6,
50831,13500,Commercial,0,,
100946,27000,,0,3,
112099,20700,Govt Job,1,0,
39511,18000,Service,1,2,
47587,29250,Commercial,1,2,
121160,8100,Service,0,2,
8149,22500,Commercial,1,1,
41967,20250,Service,0,0,
104136,13500,Service,1,1,
56281,9000,Service,1,1,
34405,24750,Commercial,0,3,
45206,3150,Service,0,,
113477,6570,Retired,1,1,
14380,13500,Service,0,2,
17479,31500,,0,4,
569,9900,Retired,1,0,
19456,36000,Commercial,1,2,
80803,11250,Service,1,1,
119900,27000,Retired,0,4,
9233,5400,Service,0,4,
38128,6750,Service,0,2,
117922,20250,Service,1,4,
41502,,Service,0,3,
102897,36000,Commercial,0,1,
65384,42750,Service,0,0,
6593,9900,Service,1,0,
38321,10350,Service,0,0,
122094,22500,Commercial,0,1,
8383,13500,Commercial,1,,
80420,22500,Retired,0,2,
84564,18000,Service,0,1,
18765,8100,Service,1,1,
71018,9000,Service,1,5,
30617,11250,Retired,1,2,
70489,8100,Service,1,0,
7107,26100,Service,0,1,
53473,9000,Govt Job,1,0,
56571,20250,Govt Job,0,4,
71082,20250,Service,0,3,
18892,18000,Service,0,1,
82967,22500,Retired,1,,
76752,15750,Retired,1,0,
203,15750,Retired,1,1,
22087,9000,Service,0,2,
81446,22500,Commercial,1,2,
24221,27000,Commercial,0,0,
1608,11250,Service,0,0,
78002,58500,Commercial,0,1,
98420,15750,Service,1,2,
52457,22500,Govt Job,1,1,
89428,22500,Commercial,0,,
69705,9000,Commercial,0,3,
29470,27000,Retired,1,1,
85365,13050,Service,1,0,
97073,18000,Service,1,2,
51041,13500,Service,1,6,
17931,6750,Retired,0,0,
117041,4950,Retired,,0,
60613,11250,Service,0,4,
127078,7650,Service,1,0,
56005,15750,Service,0,,
122745,9000,Service,0,2,
52472,18000,Govt Job,0,0,
120106,18000,Service,0,1,
36208,8100,Service,1,2,
17799,13500,Service,1,2,
105367,9000,Service,1,0,
83205,11250,,0,7,
27834,9900,Service,0,,
8167,13500,Commercial,1,1,
3490,22500,Commercial,0,1,
105589,18000,Retired,1,5,
105048,18000,Service,0,0,
23701,11250,Service,0,2,
31728,9900,Service,,0,
5962,9000,Retired,,0,
42817,11250,Service,0,4,
115956,9000,Service,1,2,
124780,22500,Retired,1,2,
116701,17100,Service,0,1,
55681,13500,Service,0,2,
31789,33750,Service,0,4,
96441,36000,Service,0,3,
86304,22500,Commercial,0,5,
41281,22500,Commercial,1,3,
39565,20250,Service,1,1,
65524,18900,Service,1,4,
72092,22500,Service,,7,
95353,9000,Service,1,0,
88777,18000,Service,0,2,
109439,11250,Govt Job,0,,
90104,11700,Govt Job,1,0,
19773,17550,Service,1,,
95829,33750,Commercial,1,2,
117575,13500,Retired,0,0,
82904,22500,Commercial,1,,
44872,13500,Retired,0,4,
16859,15750,Commercial,1,0,
11033,36000,Commercial,1,0,
54917,20250,Service,0,1,
2943,25200,Commercial,0,2,
81400,15750,Commercial,0,,
59540,18000,Retired,1,1,
28361,27000,Commercial,1,3,
15120,45000,Commercial,0,6,
8361,16200,Service,0,4,
1002,15750,Service,0,3,
35903,45000,Service,1,2,
41004,11250,Commercial,1,2,
23100,27000,Retired,0,1,
106053,11250,Commercial,1,,
93651,9000,Commercial,0,1,
50512,11250,Commercial,0,4,
122329,20250,Commercial,0,2,
50630,11700,Service,1,1,
82353,31500,Commercial,0,1,
25623,14400,Govt Job,0,1,
82118,15750,Service,0,0,
3530,13500,Service,0,7,
102467,9000,Service,1,,
122372,20250,Commercial,1,,
53539,10350,Retired,0,2,
58770,9000,Service,0,0,
124087,6525,,1,0,
25419,9000,Service,0,2,
40656,22500,Govt Job,0,0,
52925,15750,Commercial,1,2,
56862,5850,Commercial,1,1,
107890,29250,Commercial,0,3,
84248,9000,Retired,1,0,
89194,15750,Commercial,1,,
113584,22500,Commercial,0,1,
123312,18000,Service,0,,
129064,20250,Service,1,0,
57069,18000,Commercial,1,0,
4092,27000,Service,1,1,
21332,11250,Service,0,2,
102002,13500,Retired,1,,
33731,8100,Service,0,3,
7249,9000,Commercial,0,4,
16209,13500,Commercial,1,0,
49289,10575,Service,,2,
11477,8100,Service,0,2,
93058,27000,Commercial,0,1,
104172,13500,Service,1,0,
65780,22500,Service,0,,
126204,13500,Service,1,3,
84416,15750,Service,1,,
118467,11250,Service,0,2,
129139,36000,Service,1,3,
13646,15750,Service,0,1,
14777,22500,Commercial,1,2,
34625,18450,Service,0,0,
23010,20250,Service,0,6,
34374,21820.05,Commercial,1,0,
19776,6750,Service,0,5,
74695,8100,Service,1,,
41637,20250,Service,0,0,
113684,6750,Govt Job,1,0,
41501,15750,Commercial,0,0,
43204,20250,Service,0,3,
62596,27000,Commercial,0,0,
26346,15750,Service,0,1,
27715,22500,Service,0,0,
42145,17190,Service,1,6,
121535,13500,Service,0,1,
63765,10350,Service,1,1,
63311,27000,Service,0,2,
33635,22500,Service,0,0,
128317,15750,Service,0,1,
114603,15750,Commercial,0,2,
27197,11250,Govt Job,1,2,
1666,11250,Retired,1,,
70198,13500,Service,1,0,
17409,7650,Govt Job,1,7,
61945,20250,Service,0,,
70522,13500,Service,0,1,
62130,20250,Commercial,0,,
83608,13500,Commercial,0,,
82756,9000,Service,0,,
93164,20250,,1,1,
119496,11250,Service,0,0,
492,12600,Service,1,2,
56361,9450,Retired,1,1,
45342,22500,Commercial,0,4,
11462,11700,Commercial,0,0,
36947,15750,Service,0,,
71117,27000,Service,0,3,
125946,13500,Service,0,1,
30980,15750,Service,1,0,
98043,67500,Service,1,2,
19236,22500,Service,1,,
70985,7650,Service,0,3,
107607,8550,Govt Job,1,2,
61878,20250,Service,0,2,
65148,5850,Retired,1,3,
81661,11250,Commercial,1,3,
35646,13500,Govt Job,0,6,
70750,15750,Govt Job,1,2,
6255,10800,Govt Job,1,0,
118710,11250,Service,0,6,
92741,10350,Govt Job,1,1,
77397,11250,Commercial,1,0,
23916,9000,Service,1,1,
51927,11250,Service,1,8,
101667,13500,Commercial,1,1,
114351,29250,Govt Job,1,0,
28438,22500,Commercial,1,,
61466,22500,Service,0,0,
119442,15750,Service,1,1,
88661,27000,Commercial,0,1,
65371,9000,Retired,1,1,
76650,54000,Commercial,0,0,
84505,13500,Retired,1,1,
68270,8100,Commercial,1,0,
68259,12600,Service,1,5,
39266,6750,Retired,1,0,
19483,13500,Commercial,1,4,
11397,13500,Commercial,0,0,
13711,20250,Service,1,1,
41877,15750,Service,1,0,
61974,19350,Service,1,0,
87023,27000,Service,0,0,
25128,13500,Commercial,0,3,
106105,5400,Retired,1,,
111395,31500,,1,,
51839,,Commercial,1,,
55546,22500,Commercial,0,1,
27723,9000,Service,1,4,
70894,29250,Service,1,0,
45922,16200,Service,1,1,
120857,17775,Service,1,,
107894,13500,Service,,0,
16071,31500,Commercial,0,,
48716,27000,Commercial,0,2,
120924,9900,Retired,1,3,
28197,9900,Service,1,3,
23225,12600,Retired,1,4,
99915,27000,Service,1,3,
40105,9000,Commercial,1,2,
38004,18000,Service,1,3,
107847,11250,Service,0,,
10793,31500,Commercial,1,0,
89295,10800,Service,0,0,
97866,11250,Service,0,,
101322,9900,Service,0,1,
107839,22500,Commercial,1,2,
108730,31500,Commercial,0,0,
83150,22500,Service,0,2,
65087,20250,Commercial,1,3,
25757,15750,Service,0,0,
90423,11700,Commercial,,1,
16828,20250,Commercial,0,2,
120122,54000,Commercial,1,,
91509,24750,Commercial,0,3,
84326,33300,Service,0,2,
109367,38700,Retired,1,0,
53975,36000,Govt Job,0,2,
122341,27000,Service,0,0,
52358,11250,Commercial,1,0,
47358,15750,Service,0,3,
71088,58500,Commercial,0,5,
128956,11250,Service,1,1,
5554,13500,Retired,0,2,
277,,Service,0,1,
42382,19350,Service,1,,
90765,4500,Retired,1,1,
58366,18000,Service,1,,
97620,27000,Service,0,3,
1792,6750,Commercial,1,,
109949,18000,Commercial,0,0,
83157,24750,Service,0,,
22157,15750,Service,0,2,
104947,10350,Service,1,3,
34355,9000,Service,1,,
112900,6750,Service,0,1,
12931,20250,Service,1,0,
127393,11250,Service,0,7,
10860,18000,Commercial,1,0,
1660,19350,Commercial,1,2,
122816,12600,,1,2,
38510,6750,Service,0,1,
19242,5400,Retired,0,1,
89539,27000,Service,1,2,
38078,15750,Retired,0,2,
12437,11250,Service,0,2,
12736,15750,Service,0,0,
122972,45000,Commercial,1,0,
22948,29250,Service,1,2,
93240,18000,Service,1,3,
90497,20250,Service,1,4,
26698,22500,Govt Job,1,3,
70192,8100,Retired,0,,
109779,18000,Commercial,1,,
39125,10350,Service,0,0,
109829,16650,Service,1,0,
58705,13500,Service,1,8,
